acme_db_cpu,acme_db_mem,acme_web_cpu,acme_web_mem,host_cpu,Time,class,host_mem,httperf_num,httperf_per,request_rate,stress_ng_cpu,total_time
19.8162,46.0377,30.1344,1.3291,36.3,1598793374,0.0,48.858,6250,0.016,469.4,60,2.1
13.1103,46.0562,29.216,1.3651,33.1,1598793387,0.0,48.87,6250,0.016,469.4,60,2.1
13.4669,46.0788,29.8775,1.3585,31.8,1598793400,0.0,48.8725,6250,0.016,469.4,60,2.1
13.6673,46.0963,32.1651,1.3537,34.5,1598793413,0.0,48.8947,6250,0.016,469.4,60,2.1
20.9715,46.1687,31.5089,1.359,35.2,1598793426,0.0,48.89,6250,0.016,469.4,60,2.1
6.3935,46.1797,13.2867,1.3592,19.1,1598793452,0.0,48.9066,6250,0.016,469.4,80,2.1
15.4961,46.2011,33.6681,1.3771,38.0,1598793465,0.0,48.9296,6250,0.016,469.4,80,2.1
11.5749,46.0822,29.9188,1.3644,34.1,1598793478,0.0,48.9353,6250,0.016,469.4,80,2.1
19.6207,46.1546,33.2399,1.335,43.6,1598793491,0.0,48.9515,6250,0.016,469.4,80,2.1
13.9305,46.1631,29.781,1.3649,32.9,1598793504,0.0,48.9636,6250,0.016,469.4,80,2.1
12.5619,46.1817,30.1317,1.3707,33.8,1598793517,0.0,48.9455,6250,0.016,469.4,80,2.1
13.0979,46.2051,31.2318,1.3651,32.9,1598793530,0.0,48.9708,6250,0.016,469.4,80,2.1
14.0845,46.2201,35.393,1.3544,32.8,1598793543,0.0,48.9838,6250,0.016,469.4,80,2.1
8.7058,46.2826,7.6751,1.3717,6.9,1598793556,0.0,48.9936,6250,0.016,469.4,100,2.1
13.9263,46.291,30.7058,1.3533,35.6,1598793569,0.0,48.9904,6250,0.016,469.4,100,2.1
14.6708,46.3055,31.4615,1.3526,33.5,1598793582,0.0,48.9858,6250,0.016,469.4,100,2.1
12.7114,46.3156,32.779,1.3411,34.1,1598793595,0.0,48.9865,6250,0.016,469.4,100,2.1
13.0708,46.3235,28.6799,1.3649,40.2,1598793608,0.0,48.9909,6250,0.016,469.4,100,2.1
13.3074,46.2629,27.8119,1.3585,31.5,1598793621,0.0,48.9879,6250,0.016,469.4,100,2.1
13.6531,46.2585,31.0323,1.3714,33.7,1598793634,0.0,49.0114,6250,0.016,469.4,100,2.1
14.0145,46.2703,29.6572,1.3529,34.8,1598793647,0.0,48.982,6250,0.016,469.4,100,2.1
3.759,47.0124,8.281,1.374,28.1,1598796429,0.0,49.4696,6250,0.016,469.4,20,2.2
20.7479,47.0582,33.4568,1.3552,44.0,1598796442,0.0,49.4789,6250,0.016,469.4,20,2.2
13.2076,47.0645,30.5468,1.4395,34.1,1598796455,0.0,49.5505,6250,0.016,469.4,20,2.2
13.3514,47.0661,29.5253,1.4586,31.8,1598796468,0.0,49.6106,6250,0.016,469.4,20,2.2
12.852,47.0702,32.9758,1.4159,33.3,1598796481,0.0,49.5575,6250,0.016,469.4,20,2.2
12.4785,47.0733,24.98,1.3856,33.6,1598796494,0.0,49.4911,6250,0.016,469.4,20,2.2
21.6428,47.1215,32.1563,1.3622,43.6,1598796507,0.0,49.493,6250,0.016,469.4,20,2.2
13.7393,47.1338,34.8403,1.3674,33.3,1598796520,0.0,49.5056,6250,0.016,469.4,20,2.2
4.2328,47.1352,9.5975,1.368,14.8,1598796533,0.0,49.4866,6250,0.016,469.4,40,2.2
13.5573,47.147,36.0031,1.3676,35.8,1598796546,0.0,49.48,6250,0.016,469.4,40,2.2
13.1369,47.1551,33.563,1.38,33.0,1598796559,0.0,49.4979,6250,0.016,469.4,40,2.2
21.617,47.0767,33.3784,1.3618,35.8,1598796572,0.0,49.4945,6250,0.016,469.4,40,2.2
12.8741,47.0886,32.2341,1.3671,33.6,1598796585,0.0,49.4983,6250,0.016,469.4,40,2.2
12.3384,47.09,29.5317,1.3669,32.8,1598796598,0.0,49.491,6250,0.016,469.4,40,2.2
12.5123,47.0955,30.5082,1.361,34.6,1598796611,0.0,49.481,6250,0.016,469.4,40,2.2
15.18,47.1059,29.7481,1.3495,44.4,1598796624,0.0,49.4782,6250,0.016,469.4,40,2.2
9.8499,47.1593,23.5245,1.343,22.4,1598796637,0.0,49.4676,6250,0.016,469.4,60,2.2
11.3539,47.1679,28.0007,1.3618,35.2,1598796650,0.0,49.492,6250,0.016,469.4,60,2.2
16.8212,47.1769,38.1463,1.3798,36.1,1598796663,0.0,49.5215,6250,0.016,469.4,60,2.2
14.0282,47.19,34.2748,1.3549,36.1,1598796676,0.0,49.5114,6250,0.016,469.4,60,2.2
20.4588,47.2288,31.9164,1.3618,33.2,1598796689,0.0,49.4992,6250,0.016,469.4,60,2.2
11.2387,47.2392,28.9592,1.3552,32.7,1598796702,0.0,49.4932,6250,0.016,469.4,60,2.2
12.9057,47.2493,30.8057,1.3679,34.6,1598796715,0.0,49.4921,6250,0.016,469.4,60,2.2
14.2032,47.1184,31.3999,1.3736,34.4,1598796728,0.0,49.4991,6250,0.016,469.4,60,2.2
12.3796,47.1308,30.1449,1.3675,31.8,1598796741,0.0,49.515,6250,0.016,469.4,60,2.2
9.8154,47.1789,9.3882,1.3333,25.2,1598796754,0.0,49.4836,6250,0.016,469.4,80,2.4
14.1618,47.1827,31.9023,1.3324,35.3,1598796767,0.0,49.496,6250,0.016,469.4,80,2.4
13.7091,47.1945,34.7617,1.3607,33.1,1598796780,0.0,49.5133,6250,0.016,469.4,80,2.4
13.6313,47.2026,30.7136,1.3448,33.4,1598796793,0.0,49.5052,6250,0.016,469.4,80,2.4
21.0681,46.4887,26.9659,1.3736,34.1,1598796806,0.0,49.5202,6250,0.016,469.4,80,2.4
11.6995,46.4967,32.3811,1.367,33.5,1598796819,0.0,49.5266,6250,0.016,469.4,80,2.4
15.083,46.5154,28.5776,1.3611,33.4,1598796832,0.0,49.5208,6250,0.016,469.4,80,2.4
13.2066,46.526,32.6916,1.3849,35.9,1598796845,0.0,49.5311,6250,0.016,469.4,80,2.4
6.1136,46.5312,10.5163,1.3855,10.0,1598796858,0.0,49.5517,6250,0.016,469.4,100,2.3
21.0259,46.5783,32.2777,1.3677,45.4,1598796871,0.0,49.54,6250,0.016,469.4,100,2.3
14.8545,46.5948,34.9829,1.386,32.6,1598796884,0.0,49.5361,6250,0.016,469.4,100,2.3
13.8073,46.6113,31.9473,1.3555,36.0,1598796897,0.0,49.5418,6250,0.016,469.4,100,2.3
13.3483,46.6309,32.1431,1.3435,32.7,1598796910,0.0,49.5491,6250,0.016,469.4,100,2.3
12.1201,46.6412,27.3636,1.3548,33.4,1598796923,0.0,49.5594,6250,0.016,469.4,100,2.3
21.4686,46.6862,29.0926,1.3555,35.2,1598796936,0.0,49.5582,6250,0.016,469.4,100,2.3
12.9273,46.6939,29.3692,1.3548,34.1,1598796949,0.0,49.5679,6250,0.016,469.4,100,2.3
4.5799,47.8918,8.648,1.3463,8.7,1598799731,0.0,50.3322,6250,0.016,469.4,20,2.6
14.475,47.8935,34.5516,1.359,37.2,1598799744,0.0,50.3609,6250,0.016,469.4,20,2.6
21.9263,47.9399,29.8277,1.3403,33.7,1598799757,0.0,50.3831,6250,0.016,469.4,20,2.6
14.8084,47.9596,36.4631,1.3765,35.7,1598799770,0.0,50.3748,6250,0.016,469.4,20,2.6
12.2946,47.9766,30.3702,1.3516,35.6,1598799783,0.0,50.3853,6250,0.016,469.4,20,2.6
14.7322,48.0074,28.9786,1.3467,33.0,1598799796,0.0,50.4178,6250,0.016,469.4,20,2.6
15.2007,48.0304,31.6006,1.3643,34.2,1598799809,0.0,50.4246,6250,0.016,469.4,20,2.6
21.0775,48.0957,33.1782,1.37,45.6,1598799822,0.0,50.4512,6250,0.016,469.4,20,2.6
5.8419,48.0995,10.6792,1.3403,9.2,1598799835,0.0,50.4184,6250,0.016,469.4,40,2.3
10.9519,48.0994,26.9075,1.3641,35.8,1598799848,0.0,50.435,6250,0.016,469.4,40,2.3
15.8671,48.1288,33.3175,1.3826,37.1,1598799861,0.0,50.4836,6250,0.016,469.4,40,2.3
14.2029,48.1464,31.7766,1.3521,37.3,1598799874,0.0,50.4649,6250,0.016,469.4,40,2.3
21.4599,48.2012,33.4968,1.3651,34.1,1598799887,0.0,50.4822,6250,0.016,469.4,40,2.3
13.2072,48.2343,32.9931,1.3589,32.3,1598799900,0.0,50.5122,6250,0.016,469.4,40,2.3
12.9464,48.2498,29.0848,1.3643,36.4,1598799913,0.0,50.5192,6250,0.016,469.4,40,2.3
13.3983,48.283,34.6528,1.3696,34.9,1598799926,0.0,50.5378,6250,0.016,469.4,40,2.3
7.5972,48.3362,13.8781,1.3768,19.6,1598799952,0.0,50.5781,6250,0.016,469.4,60,2.3
14.0178,48.3489,37.5632,1.353,40.5,1598799965,0.0,50.5702,6250,0.016,469.4,60,2.3
15.2566,48.354,31.8324,1.3763,35.1,1598799978,0.0,50.5858,6250,0.016,469.4,60,2.3
16.0067,48.3753,29.9159,1.3528,33.2,1598799991,0.0,50.5793,6250,0.016,469.4,60,2.3
18.5397,48.4152,32.6379,1.3577,43.6,1598800004,0.0,50.5994,6250,0.016,469.4,60,2.3
14.3129,48.2968,30.9194,1.3517,34.5,1598800017,0.0,50.5848,6250,0.016,469.4,60,2.3
12.4395,48.3237,29.0493,1.3576,34.3,1598800030,0.0,50.6269,6250,0.016,469.4,60,2.3
15.4768,48.3467,34.3024,1.358,33.2,1598800043,0.0,50.6421,6250,0.016,469.4,60,2.3
3.5701,48.3592,7.9143,1.3583,6.9,1598800056,0.0,50.6444,6250,0.016,469.4,80,2.3
20.6252,48.4069,31.0143,1.3463,35.9,1598800069,0.0,50.6766,6250,0.016,469.4,80,2.3
15.0528,48.4335,35.9259,1.3467,34.1,1598800082,0.0,50.6998,6250,0.016,469.4,80,2.3
14.1088,48.4646,33.2734,1.3814,35.6,1598800095,0.0,50.7152,6250,0.016,469.4,80,2.3
14.6237,48.4856,26.3771,1.3821,33.2,1598800108,0.0,50.7426,6250,0.016,469.4,80,2.3
12.7973,48.3751,32.3088,1.3638,32.3,1598800121,0.0,50.7461,6250,0.016,469.4,80,2.3
21.5063,48.4458,30.4415,1.3638,35.0,1598800134,0.0,50.7394,6250,0.016,469.4,80,2.3
14.8349,48.4712,31.3881,1.3636,36.4,1598800147,0.0,50.7733,6250,0.016,469.4,80,2.3
6.5431,48.4936,15.4205,1.3335,12.2,1598800160,0.0,50.7611,6250,0.016,469.4,100,2.3
10.8097,48.5064,20.5713,1.3459,37.1,1598800173,0.0,50.7685,6250,0.016,469.4,100,2.3
21.1287,48.5732,36.8516,1.3583,48.2,1598800186,0.0,50.8205,6250,0.016,469.4,100,2.3
13.4782,48.5863,29.339,1.3575,37.0,1598800199,0.0,50.8323,6250,0.016,469.4,100,2.3
13.4487,48.472,29.7801,1.3636,33.1,1598800212,0.0,50.8464,6250,0.016,469.4,100,2.3
13.4602,48.5,28.359,1.3634,34.1,1598800225,0.0,50.861,6250,0.016,469.4,100,2.3
13.1104,48.5185,34.8254,1.3636,35.6,1598800238,0.0,50.8831,6250,0.016,469.4,100,2.3
21.5421,48.611,29.4099,1.3758,40.5,1598800251,0.0,50.9009,6250,0.016,469.4,100,2.3
13.7056,48.6183,34.2916,1.3824,27.6,1598800264,0.0,50.9121,6250,0.016,469.4,100,2.3
6.1288,49.9514,10.463,1.355,15.5,1598803033,0.0,51.6951,6250,0.016,469.4,20,2.1
14.5337,49.9598,29.9025,1.3732,35.6,1598803046,0.0,51.7175,6250,0.016,469.4,20,2.1
13.7755,49.9631,35.7117,1.3544,31.3,1598803059,0.0,51.7079,6250,0.016,469.4,20,2.1
19.1413,50.0099,31.8624,1.3499,37.3,1598803072,0.0,51.7032,6250,0.016,469.4,20,2.1
13.3939,50.0258,31.4724,1.3485,34.6,1598803085,0.0,51.7135,6250,0.016,469.4,20,2.1
12.3096,50.043,30.2408,1.3431,31.4,1598803098,0.0,51.7571,6250,0.016,469.4,20,2.1
13.4485,50.0668,32.3068,1.3798,33.8,1598803111,0.0,51.7686,6250,0.016,469.4,20,2.1
13.1427,50.0828,27.8738,1.3861,34.9,1598803124,0.0,51.7701,6250,0.016,469.4,20,2.1
14.6219,50.1176,18.1225,1.3617,30.0,1598803137,0.0,51.7817,6250,0.016,469.4,40,2.1
11.7712,50.1189,24.7166,1.3317,34.7,1598803150,0.0,51.735,6250,0.016,469.4,40,2.1
13.9956,50.1277,37.0588,1.374,34.3,1598803163,0.0,51.7864,6250,0.016,469.4,40,2.1
13.2855,50.1414,29.9517,1.369,36.2,1598803176,0.0,51.7916,6250,0.016,469.4,40,2.1
12.6485,49.9951,30.5655,1.3566,32.2,1598803189,0.0,51.7858,6250,0.016,469.4,40,2.1
14.4678,50.0319,30.7469,1.3679,32.4,1598803202,0.0,51.7888,6250,0.016,469.4,40,2.1
13.7343,50.0473,31.1354,1.3869,34.9,1598803215,0.0,51.7922,6250,0.016,469.4,40,2.1
12.9003,50.063,28.6624,1.3796,34.0,1598803228,0.0,51.8351,6250,0.016,469.4,40,2.1
12.2307,50.0823,27.8838,1.3629,31.9,1598803241,0.0,51.801,6250,0.016,469.4,40,2.1
4.1054,50.0891,6.2966,1.3632,35.4,1598803254,0.0,51.8004,6250,0.016,469.4,60,2.2
14.2992,50.1342,31.9567,1.3622,37.1,1598803267,0.0,51.8187,6250,0.016,469.4,60,2.2
13.9619,50.1527,33.3827,1.35,33.4,1598803280,0.0,51.7919,6250,0.016,469.4,60,2.2
14.5044,50.1712,28.5089,1.3564,32.4,1598803293,0.0,51.8443,6250,0.016,469.4,60,2.2
12.843,50.0359,26.9832,1.3802,33.4,1598803306,0.0,51.8432,6250,0.016,469.4,60,2.2
20.942,50.0955,29.7431,1.3521,34.4,1598803319,0.0,51.8504,6250,0.016,469.4,60,2.2
13.8771,50.1063,31.3217,1.3741,34.0,1598803332,0.0,51.8541,6250,0.016,469.4,60,2.2
14.8394,50.1109,28.3546,1.3861,34.4,1598803345,0.0,51.8731,6250,0.016,469.4,60,2.2
5.0304,50.1151,13.5316,1.3382,10.4,1598803358,0.0,51.8202,6250,0.016,469.4,80,2.3
13.3962,50.1229,32.4615,1.3556,34.5,1598803371,0.0,51.8386,6250,0.016,469.4,80,2.3
22.6148,50.1785,35.3477,1.3626,32.8,1598803384,0.0,51.875,6250,0.016,469.4,80,2.3
14.4571,50.1934,30.0385,1.3868,35.7,1598803397,0.0,51.8812,6250,0.016,469.4,80,2.3
13.1922,50.2049,26.0609,1.3624,32.2,1598803410,0.0,51.8597,6250,0.016,469.4,80,2.3
12.1415,50.0623,32.4055,1.3638,31.8,1598803423,0.0,51.8587,6250,0.016,469.4,80,2.3
22.7725,50.1438,30.8562,1.3688,35.4,1598803436,0.0,51.8709,6250,0.016,469.4,80,2.3
12.3765,50.1497,28.3978,1.3866,33.8,1598803449,0.0,51.8749,6250,0.016,469.4,80,2.3
12.1709,50.1623,22.9534,1.3744,33.2,1598803475,0.0,51.8739,6250,0.016,469.4,100,2.2
14.9116,50.1669,36.2112,1.3566,35.7,1598803488,0.0,51.867,6250,0.016,469.4,100,2.2
19.4352,50.2287,32.6812,1.3864,44.0,1598803501,0.0,51.8924,6250,0.016,469.4,100,2.2
14.3681,50.2377,30.4275,1.3556,33.0,1598803514,0.0,51.8765,6250,0.016,469.4,100,2.2
13.2043,50.2532,31.3336,1.3681,33.9,1598803527,0.0,51.8873,6250,0.016,469.4,100,2.2
13.7265,50.2703,32.2894,1.3453,33.3,1598803540,0.0,51.9083,6250,0.016,469.4,100,2.2
13.6554,50.1293,31.636,1.3567,34.4,1598803553,0.0,51.9183,6250,0.016,469.4,100,2.2
19.21,50.2153,27.8907,1.3561,34.5,1598803566,0.0,51.8991,6250,0.016,469.4,100,2.2
3.4897,50.9623,7.6796,1.3792,6.7,1598806335,0.0,52.42,6250,0.016,469.4,20,2.2
12.2119,50.814,29.9003,1.3735,34.5,1598806348,0.0,52.4491,6250,0.016,469.4,20,2.2
15.4578,50.8269,33.2502,1.3918,33.7,1598806361,0.0,52.4508,6250,0.016,469.4,20,2.2
12.9071,50.834,30.012,1.3787,34.7,1598806374,0.0,52.4499,6250,0.016,469.4,20,2.2
12.1298,50.8467,31.8596,1.3929,34.1,1598806387,0.0,52.4498,6250,0.016,469.4,20,2.2
11.9428,50.8966,30.1898,1.3731,31.6,1598806400,0.0,52.4096,6250,0.016,469.4,20,2.2
13.8538,50.906,29.2697,1.3728,34.2,1598806413,0.0,52.4109,6250,0.016,469.4,20,2.2
15.2786,50.9206,33.648,1.3731,34.6,1598806426,0.0,52.4299,6250,0.016,469.4,20,2.2
14.1489,50.9843,19.3223,1.3552,35.2,1598806452,0.0,52.4284,6250,0.016,469.4,40,2.3
15.946,50.9984,31.3994,1.3789,36.9,1598806465,0.0,52.4457,6250,0.016,469.4,40,2.3
12.6964,50.853,33.8752,1.3663,35.5,1598806478,0.0,52.4667,6250,0.016,469.4,40,2.3
13.6089,50.8659,26.9263,1.3729,32.6,1598806491,0.0,52.4519,6250,0.016,469.4,40,2.3
12.8728,50.8795,34.0019,1.3907,33.3,1598806504,0.0,52.4889,6250,0.016,469.4,40,2.3
20.8927,50.9624,26.5798,1.3605,33.9,1598806517,0.0,52.4717,6250,0.016,469.4,40,2.3
12.4667,50.9757,31.1583,1.3607,34.0,1598806530,0.0,52.4546,6250,0.016,469.4,40,2.3
14.6337,50.9836,33.0796,1.3906,28.7,1598806543,0.0,52.4524,6250,0.016,469.4,40,2.3
4.7994,50.9858,9.3275,1.3556,12.1,1598806556,0.0,52.4617,6250,0.016,469.4,60,2.1
14.6351,50.9893,30.5282,1.3731,44.3,1598806569,0.0,52.4815,6250,0.016,469.4,60,2.1
16.0155,51.0533,26.5326,1.355,31.8,1598806582,0.0,52.4709,6250,0.016,469.4,60,2.1
13.6758,50.915,28.6051,1.3672,34.0,1598806595,0.0,52.4797,6250,0.016,469.4,60,2.1
11.9298,50.9245,30.9312,1.385,33.4,1598806608,0.0,52.5111,6250,0.016,469.4,60,2.1
11.8527,50.9395,31.6666,1.3792,31.7,1598806621,0.0,52.5009,6250,0.016,469.4,60,2.1
20.9056,50.2478,30.1389,1.3675,44.1,1598806634,0.0,52.5029,6250,0.016,469.4,60,2.1
12.7988,50.2592,31.7106,1.3795,34.8,1598806647,0.0,52.5165,6250,0.016,469.4,60,2.1
4.1186,50.2642,9.4685,1.3738,6.2,1598806660,0.0,52.5062,6250,0.016,469.4,80,2.3
9.9286,50.2714,26.8156,1.3668,36.4,1598806673,0.0,52.502,6250,0.016,469.4,80,2.3
16.5235,50.2773,32.595,1.3497,36.9,1598806686,0.0,52.5132,6250,0.016,469.4,80,2.3
19.8138,50.3487,33.7961,1.3614,35.5,1598806699,0.0,52.5034,6250,0.016,469.4,80,2.3
12.0306,50.3496,26.3859,1.3609,32.5,1598806712,0.0,52.4966,6250,0.016,469.4,80,2.3
11.3113,50.3709,24.9359,1.3729,31.7,1598806725,0.0,52.5099,6250,0.016,469.4,80,2.3
13.5217,50.3798,35.3164,1.3607,33.8,1598806738,0.0,52.5261,6250,0.016,469.4,80,2.3
14.0344,50.3929,32.7527,1.3853,32.8,1598806751,0.0,52.5132,6250,0.016,469.4,80,2.3
7.9929,50.4484,16.3457,1.3616,23.2,1598806777,0.0,52.5046,6250,0.016,469.4,100,2.2
15.4087,50.4734,29.878,1.3675,37.8,1598806790,0.0,52.5126,6250,0.016,469.4,100,2.2
11.8779,50.4904,32.6949,1.367,37.3,1598806803,0.0,52.5424,6250,0.016,469.4,100,2.2
18.3441,50.5515,34.0887,1.3919,43.8,1598806816,0.0,52.5854,6250,0.016,469.4,100,2.2
12.406,50.5572,30.0011,1.3803,32.5,1598806829,0.0,52.5765,6250,0.016,469.4,100,2.2
13.7259,50.5707,29.1896,1.3849,32.4,1598806842,0.0,52.57,6250,0.016,469.4,100,2.2
12.7525,50.5812,27.6345,1.3724,34.1,1598806855,0.0,52.5407,6250,0.016,469.4,100,2.2
14.5119,50.5892,32.06,1.3854,29.8,1598806868,0.0,52.5492,6250,0.016,469.4,100,2.2
7.0393,51.2711,11.8902,1.3992,12.6,1598809637,0.0,52.9079,6250,0.016,469.4,20,2.3
14.6306,51.2999,34.7554,1.3635,36.6,1598809650,0.0,52.9047,6250,0.016,469.4,20,2.3
15.0237,51.3035,32.1837,1.3801,34.0,1598809663,0.0,52.881,6250,0.016,469.4,20,2.3
15.1417,51.309,33.1935,1.3814,37.1,1598809676,0.0,52.8876,6250,0.016,469.4,20,2.3
13.3479,51.3146,34.4111,1.3685,33.9,1598809689,0.0,52.8672,6250,0.016,469.4,20,2.3
20.3082,51.3551,27.8161,1.3746,32.0,1598809702,0.0,52.8743,6250,0.016,469.4,20,2.3
12.8435,51.3611,32.2798,1.3877,35.3,1598809715,0.0,52.881,6250,0.016,469.4,20,2.3
13.7376,51.3634,27.2658,1.3648,34.0,1598809728,0.0,52.8894,6250,0.016,469.4,20,2.3
5.1237,51.3766,9.4207,1.3755,32.4,1598809754,0.0,52.8841,6250,0.016,469.4,40,2.2
21.6174,51.3994,34.2831,1.3814,47.6,1598809767,0.0,52.8824,6250,0.016,469.4,40,2.2
13.9855,51.3961,30.2021,1.3814,34.6,1598809780,0.0,52.8664,6250,0.016,469.4,40,2.2
12.9282,51.4032,27.1784,1.369,33.2,1598809793,0.0,52.86,6250,0.016,469.4,40,2.2
11.9868,51.4138,34.4156,1.4056,35.2,1598809806,0.0,52.8956,6250,0.016,469.4,40,2.2
15.0734,51.4202,27.9241,1.4051,33.9,1598809819,0.0,52.8594,6250,0.016,469.4,40,2.2
20.9798,51.4448,31.6328,1.3931,34.2,1598809832,0.0,52.8754,6250,0.016,469.4,40,2.2
13.1407,51.4506,30.1284,1.3812,33.3,1598809845,0.0,52.8534,6250,0.016,469.4,40,2.2
4.1425,51.4546,8.3601,1.3816,21.2,1598809858,0.0,52.8234,6250,0.016,469.4,60,2.2
13.3533,51.4573,31.8619,1.3816,35.7,1598809871,0.0,52.8543,6250,0.016,469.4,60,2.2
14.4886,51.4625,34.4309,1.3812,43.6,1598809884,0.0,52.8442,6250,0.016,469.4,60,2.2
13.4366,51.4595,32.1129,1.3748,36.0,1598809897,0.0,52.8068,6250,0.016,469.4,60,2.2
13.2823,51.471,27.7377,1.3934,32.7,1598809910,0.0,52.8303,6250,0.016,469.4,60,2.2
14.4652,51.4808,32.0734,1.3807,34.6,1598809923,0.0,52.8117,6250,0.016,469.4,60,2.2
14.6535,51.4895,28.5064,1.3934,34.3,1598809936,0.0,52.8286,6250,0.016,469.4,60,2.2
19.8659,51.5141,31.0849,1.3802,42.7,1598809949,0.0,52.8274,6250,0.016,469.4,60,2.2
6.6614,51.5213,14.2278,1.3875,15.6,1598809962,0.0,52.8241,6250,0.016,469.4,80,2.2
13.5009,51.5301,29.3842,1.3933,35.7,1598809975,0.0,52.8184,6250,0.016,469.4,80,2.2
14.808,51.5342,34.4259,1.3631,32.7,1598809988,0.0,52.8035,6250,0.016,469.4,80,2.2
13.5365,51.5367,33.27,1.3875,34.8,1598810001,0.0,52.8234,6250,0.016,469.4,80,2.2
18.5027,51.5467,33.076,1.3814,33.0,1598810014,0.0,52.8112,6250,0.016,469.4,80,2.2
14.7391,51.5522,29.7907,1.3812,33.0,1598810027,0.0,52.7989,6250,0.016,469.4,80,2.2
13.9179,51.5606,32.8694,1.3579,34.6,1598810040,0.0,52.7778,6250,0.016,469.4,80,2.2
12.645,51.5674,26.6986,1.3992,33.9,1598810053,0.0,52.8041,6250,0.016,469.4,80,2.2
8.6686,51.602,9.9364,1.3694,29.3,1598810079,0.0,52.794,6250,0.016,469.4,100,2.1
14.3487,51.6116,31.7679,1.3872,35.4,1598810092,0.0,52.8092,6250,0.016,469.4,100,2.1
13.9273,51.6187,31.4493,1.3571,34.4,1598810105,0.0,52.7753,6250,0.016,469.4,100,2.1
13.4291,51.6188,27.7138,1.3874,31.7,1598810118,0.0,52.7796,6250,0.016,469.4,100,2.1
17.8245,51.631,29.4057,1.3994,43.6,1598810131,0.0,52.7851,6250,0.016,469.4,100,2.1
14.142,51.633,28.9992,1.3754,33.2,1598810144,0.0,52.7985,6250,0.016,469.4,100,2.1
14.4193,51.6384,30.2622,1.3686,33.2,1598810157,0.0,52.7726,6250,0.016,469.4,100,2.1
14.764,51.6501,30.6661,1.3811,34.5,1598810170,0.0,52.7713,6250,0.016,469.4,100,2.1
9.5382,51.7471,21.2199,1.3794,6.4,1598812939,0.0,52.5688,6250,0.016,469.4,20,2.2
12.268,51.753,23.0258,1.3794,33.1,1598812952,0.0,52.5778,6250,0.016,469.4,20,2.2
20.6556,51.7855,36.0253,1.3552,47.2,1598812965,0.0,52.5718,6250,0.016,469.4,20,2.2
12.622,51.7941,32.0139,1.3613,34.3,1598812978,0.0,52.5948,6250,0.016,469.4,20,2.2
14.9561,51.8054,31.959,1.3616,32.5,1598812991,0.0,52.6004,6250,0.016,469.4,20,2.2
12.3629,51.8107,25.7639,1.3905,31.6,1598813004,0.0,52.6072,6250,0.016,469.4,20,2.2
14.383,51.8146,29.6853,1.3932,35.5,1598813017,0.0,52.6056,6250,0.016,469.4,20,2.2
21.2701,51.8418,31.2864,1.4101,33.0,1598813030,0.0,52.6194,6250,0.016,469.4,20,2.2
11.8697,51.8448,27.6624,1.3978,20.8,1598813043,0.0,52.6027,6250,0.016,469.4,20,2.2
7.6518,51.8532,14.7051,1.3739,22.1,1598813056,0.0,52.5797,6250,0.016,469.4,40,2.2
12.9313,51.8606,28.8667,1.4035,37.6,1598813069,0.0,52.5731,6250,0.016,469.4,40,2.2
14.2758,51.8721,32.3071,1.4032,32.3,1598813082,0.0,52.583,6250,0.016,469.4,40,2.2
14.4382,51.9067,33.2746,1.3919,33.5,1598813095,0.0,52.597,6250,0.016,469.4,40,2.2
12.3059,51.9092,30.4786,1.3914,32.7,1598813108,0.0,52.567,6250,0.016,469.4,40,2.2
14.0835,51.9155,30.6102,1.3916,32.7,1598813121,0.0,52.5749,6250,0.016,469.4,40,2.2
13.2025,51.9198,28.7349,1.3921,34.2,1598813134,0.0,52.5971,6250,0.016,469.4,40,2.2
13.864,51.9295,32.6808,1.3875,36.4,1598813147,0.0,52.5827,6250,0.016,469.4,40,2.2
3.9585,51.7957,9.9096,1.3447,8.5,1598813160,0.0,52.5461,6250,0.016,469.4,60,2.2
13.6213,51.8034,34.3452,1.3567,37.1,1598813173,0.0,52.5828,6250,0.016,469.4,60,2.2
12.1308,51.8124,31.2995,1.3865,33.4,1598813186,0.0,52.5983,6250,0.016,469.4,60,2.2
14.3222,51.8223,32.2931,1.3806,33.7,1598813199,0.0,52.6042,6250,0.016,469.4,60,2.2
20.4226,51.8622,25.9361,1.405,43.8,1598813212,0.0,52.6203,6250,0.016,469.4,60,2.2
12.6097,51.8659,30.318,1.3757,32.8,1598813225,0.0,52.5778,6250,0.016,469.4,60,2.2
12.4918,51.87,31.9579,1.3818,33.9,1598813238,0.0,52.5888,6250,0.016,469.4,60,2.2
14.129,51.8764,30.9085,1.37,34.4,1598813251,0.0,52.5665,6250,0.016,469.4,60,2.2
10.3488,51.8771,24.4003,1.3947,9.8,1598813264,0.0,52.5805,6250,0.016,469.4,80,2.2
14.8437,51.9192,20.6909,1.3824,32.5,1598813277,0.0,52.5663,6250,0.016,469.4,80,2.2
16.2285,51.9325,30.4467,1.3752,36.8,1598813290,0.0,52.5706,6250,0.016,469.4,80,2.2
12.9754,51.9412,33.9567,1.3891,36.2,1598813303,0.0,52.6035,6250,0.016,469.4,80,2.2
12.6653,51.9525,31.0134,1.3509,33.2,1598813316,0.0,52.551,6250,0.016,469.4,80,2.2
14.7082,51.9594,30.2059,1.394,34.7,1598813329,0.0,52.5752,6250,0.016,469.4,80,2.2
