acme_db_cpu,acme_db_mem,acme_web_cpu,acme_web_mem,db_host_cpu,web_host_cpu,Time,class,db_host_mem,httperf_num,httperf_per,request_rate,interference_wkld_intensity,total_time,web_host_mem
19.2548,60.1423,50.9221,1.6559,15.5,36.4,1602166939.0,0.0,52.388,12500,0.008,939.1,0.0,3.4,10.4333
22.4633,60.143,47.3617,1.6678,16.8,37.0,1602166952.0,0.0,52.3814,12500,0.008,939.1,0.0,3.4,10.3871
23.7349,60.1555,62.1661,1.7356,17.4,37.7,1602166965.0,0.0,52.3665,12500,0.008,939.1,0.0,3.4,10.4674
28.1305,60.166,44.7314,1.7171,17.7,35.4,1602166978.0,0.0,52.3732,12500,0.008,939.1,0.0,3.4,10.4325
18.6978,59.9928,31.3611,1.6612,19.1,38.8,1602167550.0,0.0,52.3732,50000,0.002,1093.4,0.0,4.8,10.4555
31.6807,60.0109,65.6395,1.7163,17.4,37.2,1602167563.0,0.0,52.3669,50000,0.002,1093.4,0.0,4.8,10.5308
26.6194,60.0256,59.7958,1.741,17.4,44.7,1602167576.0,0.0,52.3689,50000,0.002,1093.4,0.0,4.8,10.5599
28.3345,60.0221,69.7008,1.7166,19.9,43.6,1602167589.0,0.0,52.3455,50000,0.002,1093.4,0.0,4.8,10.4623
28.7604,60.0293,60.582,1.7534,19.7,37.3,1602167602.0,0.0,52.3608,50000,0.002,1093.4,0.0,4.8,10.5021
32.7099,60.0481,64.4895,1.7346,43.5,39.3,1602167615.0,0.0,52.3616,50000,0.002,1093.4,0.0,4.8,10.4846
26.3873,60.0739,61.8072,1.6858,17.3,42.7,1602167628.0,0.0,52.3597,50000,0.002,1093.4,0.0,4.8,10.4089
23.3098,60.0888,71.4165,1.7224,17.2,44.5,1602167641.0,0.0,52.3622,50000,0.002,1093.4,0.0,4.8,10.4691
6.6291,60.3179,25.7329,1.7424,3.9,6.9,1602168200.0,0.0,52.3694,3125,0.032,238.9,0.0,1.1,10.5334
6.0541,60.3237,13.0443,1.7248,6.3,12.0,1602168213.0,0.0,52.3718,3125,0.032,238.9,0.0,1.1,10.4428
6.1145,60.3297,12.3433,1.7248,6.8,11.8,1602168226.0,0.0,52.3823,3125,0.032,238.9,0.0,1.1,10.4361
12.4708,60.3485,16.2813,1.5043,7.5,11.6,1602168239.0,0.0,52.3726,3125,0.032,238.9,0.0,1.1,10.185
4.8041,60.3528,11.9221,1.5088,6.2,9.8,1602168252.0,0.0,52.3861,3125,0.032,238.9,0.0,1.1,10.1819
5.9207,60.3604,14.5097,1.5015,7.9,12.1,1602168265.0,0.0,52.3906,3125,0.032,238.9,0.0,1.1,10.162
6.3636,60.3653,13.1954,1.5043,6.5,10.2,1602168278.0,0.0,52.3868,3125,0.032,238.9,0.0,1.1,10.1565
5.8405,60.371,13.2283,1.5204,6.1,10.3,1602168291.0,0.0,52.3754,3125,0.032,238.9,0.0,1.1,10.1564
6.583,60.6589,4.0129,1.51,4.0,19.4,1602168850.0,0.0,52.3765,6250,0.016,469.4,0.0,1.3,10.1343
10.4477,60.663,21.6449,1.542,10.0,21.7,1602168863.0,0.0,52.3754,6250,0.016,469.4,0.0,1.3,10.188
11.2304,60.6721,31.6244,1.5604,9.2,20.3,1602168876.0,0.0,52.3548,6250,0.016,469.4,0.0,1.3,10.2053
12.1064,60.6777,29.1381,1.5319,10.2,19.7,1602168889.0,0.0,52.3491,6250,0.016,469.4,0.0,1.3,10.1705
11.5572,60.6746,24.2561,1.5182,9.7,19.5,1602168902.0,0.0,52.3395,6250,0.016,469.4,0.0,1.3,10.1826
16.8588,60.6986,23.6529,1.5125,9.7,19.6,1602168915.0,0.0,52.339,6250,0.016,469.4,0.0,1.3,10.1761
12.1052,60.695,27.5782,1.5255,9.3,20.2,1602168928.0,0.0,52.3197,6250,0.016,469.4,0.0,1.3,10.1987
11.07,60.7025,27.8982,1.5128,9.8,20.5,1602168941.0,0.0,52.3207,6250,0.016,469.4,0.0,1.3,10.1827
4.7882,61.1303,9.4047,1.6761,21.9,10.6,1602169513.0,0.0,52.3285,9375,0.012,631.5,0.0,1.5,10.4575
21.1387,61.1371,33.9478,1.591,25.5,26.6,1602169526.0,0.0,52.331,9375,0.012,631.5,0.0,1.5,10.3795
15.239,61.1465,31.8328,1.6032,11.7,26.6,1602169539.0,0.0,52.3248,9375,0.012,631.5,0.0,1.5,10.4011
14.4778,61.1541,38.4961,1.6093,11.1,24.5,1602169552.0,0.0,52.3221,9375,0.012,631.5,0.0,1.5,10.4028
15.9995,61.1671,31.538,1.5911,12.4,24.7,1602169565.0,0.0,52.3262,9375,0.012,631.5,0.0,1.5,10.4047
14.8303,61.1728,37.2775,1.6512,13.2,26.2,1602169578.0,0.0,52.3226,9375,0.012,631.5,0.0,1.5,10.4064
20.2915,60.3128,37.8326,1.5907,11.7,24.4,1602169591.0,0.0,52.3253,9375,0.012,631.5,0.0,1.5,10.4238
15.1985,60.3233,28.4882,1.5728,11.9,24.1,1602169604.0,0.0,52.3228,9375,0.012,631.5,0.0,1.5,10.352
13.9384,60.3296,40.8054,1.5606,11.9,26.6,1602169617.0,0.0,52.3111,9375,0.012,631.5,0.0,1.5,10.3436
15.4818,60.8713,33.4712,1.6291,9.0,33.5,1602170254.0,0.0,52.2991,12500,0.008,939.2,0.0,7.1,10.4235
21.2402,60.88,49.6174,1.7059,17.7,36.1,1602170267.0,0.0,52.3001,12500,0.008,939.2,0.0,7.1,10.5201
21.6093,60.8953,51.5005,1.6757,15.5,36.3,1602170280.0,0.0,52.2927,12500,0.008,939.2,0.0,7.1,10.4875
23.3118,60.9005,52.3505,1.7057,16.9,36.5,1602170293.0,0.0,52.2939,12500,0.008,939.2,0.0,7.1,10.5236
25.7894,60.9124,55.3947,1.6645,17.8,35.9,1602170306.0,0.0,52.2904,12500,0.008,939.2,0.0,7.1,10.5144
24.0056,60.9199,52.2868,1.729,18.5,37.2,1602170319.0,0.0,52.2827,12500,0.008,939.2,0.0,7.1,10.5452
34.6739,60.9396,55.4503,1.6892,32.6,36.4,1602170332.0,0.0,52.2952,12500,0.008,939.2,0.0,7.1,10.5682
21.649,60.9416,51.693,1.706,15.7,35.9,1602170345.0,0.0,52.277,12500,0.008,939.2,0.0,7.1,10.5534
14.5545,60.7486,35.3062,1.6151,16.8,38.7,1602170917.0,0.0,52.2996,50000,0.002,1082.3,0.0,9.8,10.4711
24.8473,60.7582,56.3659,1.6851,17.4,36.0,1602170930.0,0.0,52.2988,50000,0.002,1082.3,0.0,9.8,10.5534
29.2197,60.7777,67.9959,1.6356,18.0,41.2,1602170943.0,0.0,52.2908,50000,0.002,1082.3,0.0,9.8,10.5418
28.213,60.8027,71.3499,1.6593,18.6,42.9,1602170956.0,0.0,52.3007,50000,0.002,1082.3,0.0,9.8,10.5017
21.5794,60.8263,54.4718,1.7392,16.0,40.8,1602170969.0,0.0,52.3221,50000,0.002,1082.3,0.0,9.8,10.6029
25.3129,60.826,58.5281,1.6465,17.8,41.0,1602170982.0,0.0,52.3133,50000,0.002,1082.3,0.0,9.8,10.5395
29.584,60.8432,68.5411,1.714,20.3,38.6,1602170995.0,0.0,52.3178,50000,0.002,1082.3,0.0,9.8,10.5811
29.3405,60.8612,59.2224,1.6723,19.0,35.8,1602171008.0,0.0,52.3251,50000,0.002,1082.3,0.0,9.8,10.4655
2.9862,61.1465,4.3475,1.742,6.2,8.1,1602171567.0,0.0,52.4709,3125,0.032,238.9,0.0,1.1,10.6348
7.233,61.1534,12.8525,1.742,6.7,11.6,1602171580.0,0.0,52.4753,3125,0.032,238.9,0.0,1.1,10.6321
12.4363,61.1892,12.673,1.7425,8.0,12.5,1602171593.0,0.0,52.4795,3125,0.032,238.9,0.0,1.1,10.6208
6.0781,61.1959,16.2018,1.7551,6.2,10.4,1602171606.0,0.0,52.4749,3125,0.032,238.9,0.0,1.1,10.6299
5.8637,61.2006,12.9878,1.7554,6.5,10.8,1602171619.0,0.0,52.4822,3125,0.032,238.9,0.0,1.1,10.6116
6.8536,61.2046,13.1981,1.4747,6.4,12.3,1602171632.0,0.0,52.4819,3125,0.032,238.9,0.0,1.1,10.304
5.5386,61.211,11.8316,1.475,13.5,9.9,1602171645.0,0.0,52.4831,3125,0.032,238.9,0.0,1.1,10.295
9.4738,61.216,12.6723,1.4812,6.1,8.3,1602171658.0,0.0,52.4966,3125,0.032,238.9,0.0,1.1,10.2891
3.5971,61.4699,7.1835,1.4806,7.9,12.3,1602172217.0,0.0,52.4961,6250,0.016,469.4,0.0,1.3,10.2233
10.6768,61.4811,28.7084,1.506,10.1,22.6,1602172230.0,0.0,52.4905,6250,0.016,469.4,0.0,1.3,10.2534
13.0998,61.4869,27.9993,1.5125,9.5,20.3,1602172243.0,0.0,52.4899,6250,0.016,469.4,0.0,1.3,10.2523
15.9825,61.5058,29.1232,1.5541,12.3,19.0,1602172256.0,0.0,52.5036,6250,0.016,469.4,0.0,1.3,10.3162
10.8387,61.5177,29.8432,1.5294,9.7,20.3,1602172269.0,0.0,52.4976,6250,0.016,469.4,0.0,1.3,10.2921
10.0026,61.523,24.6458,1.5106,9.5,20.4,1602172282.0,0.0,52.4933,6250,0.016,469.4,0.0,1.3,10.2706
11.2091,61.528,30.6134,1.5355,8.9,19.9,1602172295.0,0.0,52.472,6250,0.016,469.4,0.0,1.3,10.2987
11.5318,61.5309,27.0479,1.5296,9.5,18.6,1602172308.0,0.0,52.473,6250,0.016,469.4,0.0,1.3,10.3284
7.4921,61.1659,11.6995,1.6699,11.7,19.1,1602172880.0,0.0,52.4033,9375,0.012,631.5,0.0,12.4,10.4305
15.5514,61.1668,37.0257,1.6521,13.3,25.7,1602172893.0,0.0,52.3964,9375,0.012,631.5,0.0,12.4,10.4154
14.5441,61.1782,39.4938,1.5657,11.9,26.4,1602172906.0,0.0,52.4,9375,0.012,631.5,0.0,12.4,10.3604
14.0727,61.1891,36.0386,1.5354,12.3,24.5,1602172919.0,0.0,52.4035,9375,0.012,631.5,0.0,12.4,10.3284
21.2675,61.2108,33.7816,1.5601,41.9,22.8,1602172932.0,0.0,52.4087,9375,0.012,631.5,0.0,12.4,10.3517
15.7769,61.222,41.3277,1.5544,12.1,27.0,1602172945.0,0.0,52.4034,9375,0.012,631.5,0.0,12.4,10.334
13.3189,61.2305,36.2683,1.5363,11.7,25.4,1602172958.0,0.0,52.4023,9375,0.012,631.5,0.0,12.4,10.3709
14.9271,61.2409,34.9408,1.5779,12.7,24.9,1602172971.0,0.0,52.4047,9375,0.012,631.5,0.0,12.4,10.4088
15.6058,61.2438,38.3499,1.5657,13.1,27.3,1602172984.0,0.0,52.3966,9375,0.012,631.5,0.0,12.4,10.3691
22.2095,61.7535,26.5128,1.4919,16.8,35.3,1602173621.0,0.0,52.334,12500,0.008,939.2,0.0,3.1,10.3917
23.1362,61.7658,56.7193,1.7053,16.1,37.1,1602173634.0,0.0,52.339,12500,0.008,939.2,0.0,3.1,10.5647
19.2893,61.7731,55.3259,1.6806,16.3,36.0,1602173647.0,0.0,52.3559,12500,0.008,939.2,0.0,3.1,10.5546
25.8837,61.7849,56.6725,1.6379,16.8,36.8,1602173660.0,0.0,52.3407,12500,0.008,939.2,0.0,3.1,10.4587
23.3245,61.789,47.6957,1.7053,17.3,34.3,1602173673.0,0.0,52.3316,12500,0.008,939.2,0.0,3.1,10.5114
23.4782,60.9199,51.4861,1.6811,16.6,37.9,1602173686.0,0.0,52.3242,12500,0.008,939.2,0.0,3.1,10.4963
22.0567,60.9294,59.4815,1.644,17.0,37.7,1602173699.0,0.0,52.3314,12500,0.008,939.2,0.0,3.1,10.4718
26.733,60.9414,49.1493,1.6874,16.6,37.0,1602173712.0,0.0,52.3275,12500,0.008,939.2,0.0,3.1,10.548
28.4181,61.5157,62.9654,1.652,18.9,42.9,1602174284.0,0.0,52.3765,50000,0.002,1094.9,0.0,4.8,10.5953
30.0862,61.5201,59.9822,1.6896,20.4,37.7,1602174297.0,0.0,52.3783,50000,0.002,1094.9,0.0,4.8,10.6294
25.2863,61.5405,56.8483,1.7138,18.1,35.5,1602174310.0,0.0,52.3812,50000,0.002,1094.9,0.0,4.8,10.6494
24.5034,61.5433,63.0185,1.6893,17.1,40.9,1602174323.0,0.0,52.377,50000,0.002,1094.9,0.0,4.8,10.6163
26.0476,61.5474,63.1528,1.7025,18.8,44.9,1602174336.0,0.0,52.3707,50000,0.002,1094.9,0.0,4.8,10.6366
27.4338,61.5566,68.6668,1.7208,20.0,41.6,1602174349.0,0.0,52.3614,50000,0.002,1094.9,0.0,4.8,10.6463
29.448,61.5652,61.9347,1.6963,32.6,41.3,1602174362.0,0.0,52.357,50000,0.002,1094.9,0.0,4.8,10.6409
24.8024,60.9955,57.7974,1.7024,12.5,35.1,1602174375.0,0.0,52.368,50000,0.002,1094.9,0.0,4.8,10.567
8.9157,61.7972,5.691,1.7384,21.8,8.6,1602174934.0,0.0,52.4547,3125,0.032,238.9,0.0,1.1,10.6576
6.7344,61.7956,12.5509,1.7384,6.2,11.6,1602174947.0,0.0,52.4533,3125,0.032,238.9,0.0,1.1,10.6526
6.514,61.8025,13.9633,1.7384,6.2,11.0,1602174960.0,0.0,52.4506,3125,0.032,238.9,0.0,1.1,10.6448
7.0034,61.8084,14.191,1.7147,6.9,10.1,1602174973.0,0.0,52.4474,3125,0.032,238.9,0.0,1.1,10.6096
5.9047,61.8203,11.2533,1.7201,6.0,10.8,1602174986.0,0.0,52.4595,3125,0.032,238.9,0.0,1.1,10.603
6.7788,61.8284,12.3317,1.4708,6.9,11.4,1602174999.0,0.0,52.4549,3125,0.032,238.9,0.0,1.1,10.3269
5.5975,61.8358,11.8054,1.4709,5.6,10.6,1602175012.0,0.0,52.4533,3125,0.032,238.9,0.0,1.1,10.3121
5.8092,61.84,11.8866,1.471,6.4,11.1,1602175025.0,0.0,52.4634,3125,0.032,238.9,0.0,1.1,10.303
3.5082,61.6039,5.1691,1.4879,11.5,11.0,1602175584.0,0.0,52.5586,6250,0.016,469.4,0.0,1.4,10.2241
16.4892,61.6088,29.7553,1.5132,15.5,20.5,1602175597.0,0.0,52.5517,6250,0.016,469.4,0.0,1.4,10.2655
11.1968,61.6181,27.458,1.5503,9.7,19.4,1602175610.0,0.0,52.5486,6250,0.016,469.4,0.0,1.4,10.3038
12.4279,61.6167,26.0803,1.531,10.0,19.2,1602175623.0,0.0,52.5406,6250,0.016,469.4,0.0,1.4,10.2898
12.0906,61.6263,28.0265,1.5252,9.5,19.4,1602175636.0,0.0,52.5427,6250,0.016,469.4,0.0,1.4,10.2823
10.713,61.6324,25.7549,1.5311,9.1,19.6,1602175649.0,0.0,52.5415,6250,0.016,469.4,0.0,1.4,10.2975
17.1666,61.6472,30.1517,1.5189,10.5,21.2,1602175662.0,0.0,52.5366,6250,0.016,469.4,0.0,1.4,10.2805
11.4897,61.6605,25.8382,1.5247,9.7,20.0,1602175675.0,0.0,52.5274,6250,0.016,469.4,0.0,1.4,10.2911
3.2661,62.0333,5.987,1.5738,6.1,9.7,1602176247.0,0.0,52.4856,9375,0.012,631.5,0.0,1.6,10.3406
17.3107,62.0466,41.1207,1.5534,13.0,27.9,1602176260.0,0.0,52.4604,9375,0.012,631.5,0.0,1.6,10.3448
20.1055,62.0667,35.4057,1.5585,27.5,25.7,1602176273.0,0.0,52.4744,9375,0.012,631.5,0.0,1.6,10.3376
15.706,62.0736,33.5574,1.5394,11.7,25.8,1602176286.0,0.0,52.4684,9375,0.012,631.5,0.0,1.6,10.3506
14.6839,62.0785,36.3155,1.5573,11.5,26.1,1602176299.0,0.0,52.457,9375,0.012,631.5,0.0,1.6,10.3633
15.1761,62.0819,37.0079,1.5279,11.7824,26.3,1602176312.0,0.0,52.446,9375,0.012,631.5,0.0,1.6,10.3567
18.181,62.0949,31.1999,1.5575,12.3,25.5,1602176325.0,0.0,52.4479,9375,0.012,631.5,0.0,1.6,10.391
21.6483,62.1166,36.0281,1.5814,17.1,25.9,1602176338.0,0.0,52.4577,9375,0.012,631.5,0.0,1.6,10.3697
17.5294,62.1295,38.1622,1.5392,11.8,25.9,1602176351.0,0.0,52.461,9375,0.012,631.5,0.0,1.6,10.3271
8.1478,61.7045,18.5224,1.5139,14.4,39.1,1602176988.0,0.0,52.4154,12500,0.008,939.3,0.0,5.5,10.4636
23.7566,61.7131,54.0284,1.6778,15.6,36.9,1602177001.0,0.0,52.3952,12500,0.008,939.3,0.0,5.5,10.5022
29.0898,61.7352,55.1446,1.666,16.6,34.7,1602177014.0,0.0,52.3936,12500,0.008,939.3,0.0,5.5,10.4945
24.0958,61.7452,47.8642,1.6554,16.6,37.3,1602177027.0,0.0,52.3993,12500,0.008,939.3,0.0,5.5,10.5109
22.1146,61.7495,52.6862,1.6902,15.8,36.2,1602177040.0,0.0,52.3882,12500,0.008,939.3,0.0,5.5,10.5281
21.8698,61.7586,50.2935,1.647,17.1,37.8,1602177053.0,0.0,52.3868,12500,0.008,939.3,0.0,5.5,10.5102
22.932,61.7712,53.115,1.6719,18.3,36.5,1602177066.0,0.0,52.3865,12500,0.008,939.3,0.0,5.5,10.5187
30.6989,61.7969,43.8372,1.6599,23.2,27.9,1602177079.0,0.0,52.3938,12500,0.008,939.3,0.0,5.5,10.5044
19.2429,61.5914,39.7476,1.6823,58.5,39.2,1602177638.0,0.0,52.4874,50000,0.002,1105.2,0.0,14.8,10.5825
28.3044,61.6296,46.4017,1.7676,15.6,38.7,1602177651.0,0.0,52.3814,50000,0.002,1105.2,0.0,14.8,10.7367
26.5394,61.6371,72.4622,1.6894,17.2,45.6,1602177664.0,0.0,52.389,50000,0.002,1105.2,0.0,14.8,10.6233
26.4681,61.6464,57.6838,1.707,19.3,40.4,1602177677.0,0.0,52.3883,50000,0.002,1105.2,0.0,14.8,10.6405
27.9436,61.7117,65.9297,1.689,20.4,37.8,1602177690.0,0.0,52.4388,50000,0.002,1105.2,0.0,14.8,10.6158
29.504,61.7204,59.6446,1.6955,18.0,40.2,1602177703.0,0.0,52.446,50000,0.002,1105.2,0.0,14.8,10.5812
23.9948,61.7236,49.2228,1.6587,17.4,35.6,1602177716.0,0.0,52.4359,50000,0.002,1105.2,0.0,14.8,10.5895
27.5777,61.7339,67.5451,1.7256,18.0,44.1,1602177729.0,0.0,52.4238,50000,0.002,1105.2,0.0,14.8,10.6676
2.9323,61.8882,6.1628,1.7501,5.8,9.0,1602178301.0,0.0,52.3915,3125,0.032,238.9,0.0,1.1,10.6064
6.1673,61.8959,12.0548,1.7503,5.8,11.1,1602178314.0,0.0,52.3732,3125,0.032,238.9,0.0,1.1,10.6004
6.6198,61.8995,12.5518,1.7505,7.2,12.1,1602178327.0,0.0,52.3796,3125,0.032,238.9,0.0,1.1,10.597
12.4619,61.9125,15.2716,1.6904,5.8,9.9,1602178340.0,0.0,52.3874,3125,0.032,238.9,0.0,1.1,10.5188
4.9078,61.9183,12.6792,1.6906,6.5,11.2,1602178353.0,0.0,52.38,3125,0.032,238.9,0.0,1.1,10.5051
6.4886,61.9254,14.8319,1.4771,6.3,11.7,1602178366.0,0.0,52.3837,3125,0.032,238.9,0.0,1.1,10.27
5.2523,61.9321,12.8341,1.4771,6.3,9.8,1602178379.0,0.0,52.3873,3125,0.032,238.9,0.0,1.1,10.2584
5.9868,61.9346,12.967,1.4859,5.7,10.7,1602178392.0,0.0,52.3901,3125,0.032,238.9,0.0,1.1,10.259
7.0398,62.2462,7.7103,1.5018,8.3,13.3,1602178951.0,0.0,52.3992,6250,0.016,469.4,0.0,1.3,10.2538
12.5594,62.2457,27.0283,1.5248,9.7,22.3,1602178964.0,0.0,52.3939,6250,0.016,469.4,0.0,1.3,10.2838
11.724,62.2537,29.2149,1.5124,9.6,20.1,1602178977.0,0.0,52.382,6250,0.016,469.4,0.0,1.3,10.2635
11.5076,62.263,25.7846,1.5182,8.7,19.3,1602178990.0,0.0,52.3929,6250,0.016,469.4,0.0,1.3,10.2779
10.2551,62.2669,29.6354,1.5373,9.5,19.8,1602179003.0,0.0,52.378,6250,0.016,469.4,0.0,1.3,10.3001
10.4609,62.291,26.3624,1.5269,9.8,19.5,1602179016.0,0.0,52.3857,6250,0.016,469.4,0.0,1.3,10.2901
11.0931,62.285,29.6065,1.514,10.1,19.8,1602179029.0,0.0,52.3771,6250,0.016,469.4,0.0,1.3,10.2848
11.4292,62.2924,25.4412,1.4947,10.0,20.4,1602179042.0,0.0,52.3615,6250,0.016,469.4,0.0,1.3,10.2745
11.7216,62.7065,17.1327,1.6014,6.3,21.6,1602179614.0,0.0,52.3424,9375,0.012,631.5,0.0,1.5,10.4155
20.4212,62.729,35.0325,1.6323,11.8,26.2,1602179627.0,0.0,52.336,9375,0.012,631.5,0.0,1.5,10.4714
13.4591,62.7379,35.6853,1.5701,11.2,26.2,1602179640.0,0.0,52.3334,9375,0.012,631.5,0.0,1.5,10.3922
16.9793,62.7446,36.618,1.5211,10.9,24.6,1602179653.0,0.0,52.3264,9375,0.012,631.5,0.0,1.5,10.3595
15.7367,62.7534,32.523,1.5327,12.5,25.8,1602179666.0,0.0,52.3263,9375,0.012,631.5,0.0,1.5,10.3666
22.0059,61.8962,38.0467,1.5511,13.0,26.5,1602179679.0,0.0,52.3253,9375,0.012,631.5,0.0,1.5,10.3441
16.9527,61.9005,35.7712,1.5396,11.6,25.7,1602179692.0,0.0,52.3217,9375,0.012,631.5,0.0,1.5,10.335
13.1885,61.9049,35.8355,1.5234,12.5,25.5,1602179705.0,0.0,52.3195,9375,0.012,631.5,0.0,1.5,10.3636
16.6247,61.9093,36.625,1.5396,12.1,25.7,1602179718.0,0.0,52.3136,9375,0.012,631.5,0.0,1.5,10.3232
9.7867,62.3805,22.9693,1.6684,45.6,61.5,1602180342.0,0.0,52.2385,12500,0.008,939.3,0.0,7.6,10.5722
23.7945,62.386,44.9675,1.6509,18.1,39.4,1602180355.0,0.0,52.2234,12500,0.008,939.3,0.0,7.6,10.4842
28.586,62.4018,50.8079,1.693,27.5,34.6,1602180368.0,0.0,52.2291,12500,0.008,939.3,0.0,7.6,10.5104
19.6978,62.4109,51.8359,1.6808,15.3,35.4,1602180381.0,0.0,52.2226,12500,0.008,939.3,0.0,7.6,10.513
23.3472,62.4223,51.0716,1.6745,16.2,36.2,1602180394.0,0.0,52.2229,12500,0.008,939.3,0.0,7.6,10.5166
25.3855,62.4255,51.6551,1.6987,17.4,35.2,1602180407.0,0.0,52.2072,12500,0.008,939.3,0.0,7.6,10.5451
23.3379,62.4361,52.6627,1.669,17.7,37.0,1602180420.0,0.0,52.2099,12500,0.008,939.3,0.0,7.6,10.5186
30.8517,62.4542,50.7288,1.6636,16.1,38.6,1602180433.0,0.0,52.212,12500,0.008,939.3,0.0,7.6,10.5364
8.8861,62.1891,25.2233,1.7205,20.5,41.4,1602181005.0,0.0,52.1893,50000,0.002,1113.0,0.0,16.3,10.7334
22.5064,62.1909,59.3969,1.6432,16.9,38.6,1602181018.0,0.0,52.181,50000,0.002,1113.0,0.0,16.3,10.7313
22.7584,62.193,61.5321,1.685,18.9,44.8,1602181031.0,0.0,52.1754,50000,0.002,1113.0,0.0,16.3,10.73
26.3129,62.1987,55.7879,1.6842,20.0,44.0,1602181044.0,0.0,52.1642,50000,0.002,1113.0,0.0,16.3,10.7191
33.5604,62.2301,56.9281,1.7456,38.3,25.3,1602181057.0,0.0,52.1746,50000,0.002,1113.0,0.0,16.3,10.7986
28.3672,62.2298,57.7115,1.6777,17.6,38.7,1602181070.0,0.0,52.1699,50000,0.002,1113.0,0.0,16.3,10.7137
24.8033,62.2374,65.1991,1.6718,17.9,40.0,1602181083.0,0.0,52.1674,50000,0.002,1113.0,0.0,16.3,10.7549
25.5107,62.2417,61.7806,1.6673,18.4,44.6,1602181096.0,0.0,52.1571,50000,0.002,1113.0,0.0,16.3,10.7192
4.1546,62.3622,8.5062,1.7195,4.8,11.6,1602181668.0,0.0,52.1652,3125,0.032,238.9,0.0,1.1,10.7546
12.5877,62.3891,13.0464,1.7197,38.4,11.0,1602181681.0,0.0,52.1603,3125,0.032,238.9,0.0,1.1,10.747
5.7549,62.3931,14.5408,1.7198,6.4,11.8,1602181694.0,0.0,52.1563,3125,0.032,238.9,0.0,1.1,10.752
7.0617,62.395,15.0895,1.7139,5.6,10.6,1602181707.0,0.0,52.1612,3125,0.032,238.9,0.0,1.1,10.7243
6.0071,62.3982,11.9167,1.7172,6.2,11.0,1602181720.0,0.0,52.1526,3125,0.032,238.9,0.0,1.1,10.7231
6.61,62.4044,13.7888,1.4273,6.3,11.3,1602181733.0,0.0,52.157,3125,0.032,238.9,0.0,1.1,10.4068
9.2162,62.4168,11.7962,1.4273,6.4,10.3,1602181746.0,0.0,52.158,3125,0.032,238.9,0.0,1.1,10.3934
6.1078,62.4228,10.2668,1.4273,5.7,10.0,1602181759.0,0.0,52.1596,3125,0.032,238.9,0.0,1.1,10.3804
1.694,62.7087,4.2483,1.4705,5.9,18.0,1602182318.0,0.0,52.1684,6250,0.016,469.4,0.0,1.3,10.328
10.5138,62.7187,27.8026,1.5061,10.2,22.5,1602182331.0,0.0,52.1717,6250,0.016,469.4,0.0,1.3,10.3719
9.2126,62.7264,25.9736,1.4891,8.9,20.5,1602182344.0,0.0,52.1726,6250,0.016,469.4,0.0,1.3,10.3554
18.3299,62.744,29.2126,1.4886,9.9,20.1,1602182357.0,0.0,52.1666,6250,0.016,469.4,0.0,1.3,10.3493
12.1185,62.7488,27.423,1.4903,9.1,20.8,1602182370.0,0.0,52.1514,6250,0.016,469.4,0.0,1.3,10.3623
9.2758,62.7505,23.9596,1.5188,8.9,20.0,1602182383.0,0.0,52.1497,6250,0.016,469.4,0.0,1.3,10.3667
11.5341,62.7609,30.9854,1.5026,9.7,19.8,1602182396.0,0.0,52.1549,6250,0.016,469.4,0.0,1.3,10.3964
18.6362,62.7838,25.9387,1.5074,10.4,21.2,1602182409.0,0.0,52.145,6250,0.016,469.4,0.0,1.3,10.4055
5.6402,62.4833,7.3222,1.6439,9.1,13.4,1602182981.0,0.0,52.1444,9375,0.012,631.5,0.0,1.7,10.5471
15.7901,62.4829,35.5071,1.6444,12.4,26.5,1602182994.0,0.0,52.1326,9375,0.012,631.5,0.0,1.7,10.5661
15.1662,62.4867,38.4904,1.5641,12.5,27.3,1602183007.0,0.0,52.1255,9375,0.012,631.5,0.0,1.7,10.4619
15.8731,62.4875,37.2698,1.5265,12.3,25.0,1602183020.0,0.0,52.1082,9375,0.012,631.5,0.0,1.7,10.4417
23.3106,62.5036,31.4822,1.5211,11.4,26.1,1602183033.0,0.0,52.1072,9375,0.012,631.5,0.0,1.7,10.4904
14.0869,62.5152,35.6376,1.5455,11.6,26.6,1602183046.0,0.0,52.1086,9375,0.012,631.5,0.0,1.7,10.4912
14.2103,62.5173,33.8127,1.5091,11.5,25.6,1602183059.0,0.0,52.0996,9375,0.012,631.5,0.0,1.7,10.3942
16.6307,62.5266,40.604,1.5212,11.2,24.9,1602183072.0,0.0,52.0963,9375,0.012,631.5,0.0,1.7,10.4176
25.0537,62.5363,36.8557,1.5389,31.6,26.9,1602183085.0,0.0,52.0948,9375,0.012,631.5,0.0,1.7,10.452
17.4716,63.1467,15.7562,1.6665,65.6,48.7,1602183709.0,0.0,52.256,12500,0.008,939.3,0.0,4.6,10.6061
15.3505,63.154,32.6778,1.6484,16.0,33.2,1602183722.0,0.0,52.1448,12500,0.008,939.3,0.0,4.6,10.6121
21.8969,63.1699,48.6887,1.6726,15.8,36.1,1602183735.0,0.0,52.1437,12500,0.008,939.3,0.0,4.6,10.6566
23.5908,63.1752,52.47,1.6963,15.1,35.8,1602183748.0,0.0,52.1406,12500,0.008,939.3,0.0,4.6,10.5932
