acme_db_cpu,acme_db_mem,acme_web_cpu,acme_web_mem,host_cpu,Time,class,host_mem,httperf_num,httperf_per,request_rate,stress_ng_cpu,total_time
22.3699,20.1523,47.1241,1.4268,82.0,1602273127.0,1.0,46.1921,9375,0.012,631.5,6250.0,14.8
25.8455,20.1892,43.8482,1.4517,51.9,1602273140.0,1.0,46.2087,9375,0.012,631.5,6250.0,14.8
4.6688,20.2107,13.5083,1.4458,15.0,1602273153.0,1.0,45.9081,9375,0.012,631.3,9375.0,50.4
17.5676,20.2296,40.0199,1.2937,95.6,1602273166.0,1.0,46.0143,9375,0.012,631.3,9375.0,50.4
19.2221,20.2738,50.5537,1.4095,92.4,1602273179.0,1.0,46.3092,9375,0.012,631.3,9375.0,50.4
25.045,20.424,37.9529,1.4516,94.6,1602273192.0,1.0,46.5322,9375,0.012,631.3,9375.0,50.4
20.5731,20.4498,44.1615,1.428,88.4,1602273205.0,1.0,46.5532,9375,0.012,631.3,9375.0,50.4
20.0643,20.4146,47.4304,1.4293,91.0,1602273218.0,1.0,46.615,9375,0.012,631.3,9375.0,50.4
23.0443,20.4347,40.2065,1.465,92.7,1602273231.0,1.0,46.6963,9375,0.012,631.3,9375.0,50.4
19.3674,20.4033,44.2995,1.4405,91.6,1602273244.0,1.0,46.6991,9375,0.012,631.3,9375.0,50.4
21.8713,20.4208,46.854,1.4344,95.7,1602273257.0,1.0,46.7167,9375,0.012,631.3,9375.0,50.4
15.3666,20.4955,36.2231,1.403,98.1,1602273283.0,1.0,46.6931,9375,0.012,631.5,12500.0,96.1
22.978,20.5229,43.9185,1.3804,99.4,1602273296.0,1.0,46.7593,9375,0.012,631.5,12500.0,96.1
22.1537,20.499,44.807,1.4292,98.7,1602273309.0,1.0,46.908,9375,0.012,631.5,12500.0,96.1
30.0422,20.5259,44.3448,1.4291,98.7,1602273322.0,1.0,47.0187,9375,0.012,631.5,12500.0,96.1
23.1244,20.5598,45.1545,1.4352,99.5,1602273335.0,1.0,47.025,9375,0.012,631.5,12500.0,96.1
20.6726,20.5856,44.5701,1.4525,98.8,1602273348.0,1.0,47.0512,9375,0.012,631.5,12500.0,96.1
24.1932,20.5495,42.4228,1.4717,99.0,1602273361.0,1.0,47.0738,9375,0.012,631.5,12500.0,96.1
24.8171,20.5814,41.3427,1.4288,99.1,1602273374.0,1.0,47.0465,9375,0.012,631.5,12500.0,96.1
25.9141,20.6816,42.6813,1.4415,31.1,1602273387.0,1.0,47.0709,9375,0.012,631.5,12500.0,96.1
7.1343,20.6933,11.912,1.4608,87.4,1602273400.0,1.0,47.0556,9375,0.012,631.5,50000.0,93.6
19.6252,20.7221,47.6941,1.4039,98.8,1602273413.0,1.0,47.1462,9375,0.012,631.5,50000.0,93.6
23.6174,20.682,47.1783,1.4528,99.1,1602273426.0,1.0,47.1965,9375,0.012,631.5,50000.0,93.6
20.7924,20.7156,42.2748,1.4414,98.6,1602273439.0,1.0,47.253,9375,0.012,631.5,50000.0,93.6
29.353,20.764,41.7039,1.4357,99.0,1602273452.0,1.0,47.2659,9375,0.012,631.5,50000.0,93.6
21.4454,20.7938,47.3633,1.4479,99.9,1602273465.0,1.0,47.3317,9375,0.012,631.5,50000.0,93.6
24.4706,20.7634,40.7928,1.4541,98.4,1602273478.0,1.0,47.3477,9375,0.012,631.5,50000.0,93.6
21.1997,20.7839,47.2937,1.4722,99.1,1602273491.0,1.0,47.3595,9375,0.012,631.5,50000.0,93.6
22.2267,20.806,40.0965,1.4722,47.8,1602273504.0,1.0,47.3565,9375,0.012,631.5,50000.0,93.6
10.4288,22.5396,15.8116,1.3253,13.6,1602276234.0,1.0,49.4182,9375,0.012,631.5,3125.0,4.7
17.7038,22.5591,35.0194,1.3186,71.3,1602276247.0,1.0,49.9089,9375,0.012,631.5,3125.0,4.7
18.6791,22.5723,40.0678,1.4184,64.2,1602276260.0,1.0,50.0213,9375,0.012,631.5,3125.0,4.7
16.5316,22.5885,41.6514,1.3785,66.1,1602276273.0,1.0,50.0511,9375,0.012,631.5,3125.0,4.7
18.9133,22.6023,34.2824,1.3482,60.2,1602276286.0,1.0,50.0196,9375,0.012,631.5,3125.0,4.7
27.417,22.6838,39.5607,1.4028,71.7,1602276299.0,1.0,50.1208,9375,0.012,631.5,3125.0,4.7
20.1926,22.6947,37.4669,1.3299,61.2,1602276312.0,1.0,50.0765,9375,0.012,631.5,3125.0,4.7
19.2873,22.7049,44.4063,1.3602,60.9,1602276325.0,1.0,50.0473,9375,0.012,631.5,3125.0,4.7
17.5654,22.7166,35.8508,1.3668,45.6,1602276338.0,1.0,50.0608,9375,0.012,631.5,3125.0,4.7
16.257,22.7416,33.337,1.3311,27.0,1602276351.0,1.0,50.024,9375,0.012,631.5,6250.0,14.8
21.4048,22.7642,31.5075,1.2867,84.6,1602276364.0,1.0,50.1321,9375,0.012,631.5,6250.0,14.8
24.9622,22.7706,45.1343,1.403,81.2,1602276377.0,1.0,50.3963,9375,0.012,631.5,6250.0,14.8
21.3274,22.7918,37.4021,1.4589,82.7,1602276390.0,1.0,50.4361,9375,0.012,631.5,6250.0,14.8
18.5265,22.8347,41.5691,1.428,78.6,1602276403.0,1.0,50.4872,9375,0.012,631.5,6250.0,14.8
21.8826,22.8623,45.7074,1.4347,88.9,1602276416.0,1.0,50.5596,9375,0.012,631.5,6250.0,14.8
25.1098,22.9043,44.9648,1.4407,82.3,1602276429.0,1.0,50.5792,9375,0.012,631.5,6250.0,14.8
21.8555,22.913,40.6526,1.4593,81.6,1602276442.0,1.0,50.6423,9375,0.012,631.5,6250.0,14.8
18.4706,22.9322,46.8999,1.4535,78.8,1602276455.0,1.0,50.5588,9375,0.012,631.5,6250.0,14.8
16.7485,22.9679,33.9764,1.4656,31.7,1602276468.0,1.0,50.5843,9375,0.012,631.5,6250.0,14.8
7.9083,22.9746,13.7417,1.466,55.8,1602276481.0,1.0,50.5041,9375,0.012,631.1,9375.0,58.4
25.2059,22.9508,44.9864,1.3988,96.5,1602276494.0,1.0,50.6909,9375,0.012,631.1,9375.0,58.4
18.8248,22.9679,43.1789,1.4342,91.1,1602276507.0,1.0,50.8369,9375,0.012,631.1,9375.0,58.4
20.7845,22.9437,39.9157,1.4534,90.7,1602276520.0,1.0,50.8419,9375,0.012,631.1,9375.0,58.4
25.9458,22.9962,47.8694,1.4591,93.4,1602276533.0,1.0,50.898,9375,0.012,631.1,9375.0,58.4
25.3684,22.9771,43.3616,1.4655,97.1,1602276546.0,1.0,50.9701,9375,0.012,631.1,9375.0,58.4
22.7944,23.0555,44.261,1.4354,91.5,1602276559.0,1.0,50.9121,9375,0.012,631.1,9375.0,58.4
19.0041,23.0619,40.2639,1.4469,92.2,1602276572.0,1.0,50.9178,9375,0.012,631.1,9375.0,58.4
19.2934,23.0761,46.1055,1.4652,93.4,1602276585.0,1.0,50.9792,9375,0.012,631.1,9375.0,58.4
6.5071,23.0243,12.8738,1.4413,51.5,1602276598.0,1.0,50.9548,9375,0.012,631.5,12500.0,96.1
28.1729,23.1127,41.4746,1.4535,99.4,1602276611.0,1.0,51.0057,9375,0.012,631.5,12500.0,96.1
24.4373,23.0612,47.2704,1.4167,98.8,1602276624.0,1.0,51.0817,9375,0.012,631.5,12500.0,96.1
20.9905,23.0804,43.279,1.4346,98.7,1602276637.0,1.0,51.104,9375,0.012,631.5,12500.0,96.1
18.0759,23.1145,43.7704,1.4717,98.8,1602276650.0,1.0,51.1285,9375,0.012,631.5,12500.0,96.1
23.1529,23.1017,42.836,1.4224,99.3,1602276663.0,1.0,51.1626,9375,0.012,631.5,12500.0,96.1
30.1029,23.2226,39.987,1.4646,99.2,1602276676.0,1.0,51.2009,9375,0.012,631.5,12500.0,96.1
18.7038,23.1612,41.1782,1.4713,98.5,1602276689.0,1.0,51.1996,9375,0.012,631.5,12500.0,96.1
23.5573,23.19,44.599,1.4469,53.4,1602276702.0,1.0,51.1365,9375,0.012,631.5,12500.0,96.1
10.6471,23.2268,24.0738,1.4534,13.7,1602276715.0,1.0,51.1428,9375,0.012,631.5,50000.0,108.0
22.1334,23.2507,44.3903,1.3559,99.0,1602276728.0,1.0,51.0778,9375,0.012,631.5,50000.0,108.0
28.3984,23.3386,39.4312,1.4041,99.6,1602276741.0,1.0,51.2184,9375,0.012,631.5,50000.0,108.0
22.2619,23.3541,48.0021,1.4168,99.2,1602276754.0,1.0,51.2885,9375,0.012,631.5,50000.0,108.0
22.4052,23.3778,48.5018,1.4298,99.1,1602276767.0,1.0,51.3089,9375,0.012,631.5,50000.0,108.0
23.596,23.4235,50.2645,1.417,99.2,1602276780.0,1.0,51.369,9375,0.012,631.5,50000.0,108.0
25.285,23.4585,49.3953,1.4774,99.2,1602276793.0,1.0,51.4729,9375,0.012,631.5,50000.0,108.0
30.9333,23.5267,37.7649,1.4349,100.0,1602276806.0,1.0,51.3998,9375,0.012,631.5,50000.0,108.0
23.4623,23.5333,43.8303,1.4166,90.7,1602276819.0,1.0,51.3859,9375,0.012,631.5,50000.0,108.0
13.0563,25.2732,24.9596,1.3502,18.3,1602279549.0,1.0,53.6568,9375,0.012,631.5,3125.0,5.2
10.6379,25.2785,15.6043,1.3616,71.8,1602279562.0,1.0,54.1344,9375,0.012,631.5,3125.0,5.2
19.0946,25.2828,45.0251,1.4039,63.2,1602279575.0,1.0,54.2268,9375,0.012,631.5,3125.0,5.2
26.2751,25.35,42.3884,1.4589,75.4,1602279588.0,1.0,54.3573,9375,0.012,631.5,3125.0,5.2
19.4506,25.3619,35.3806,1.4521,59.3,1602279601.0,1.0,54.3664,9375,0.012,631.5,3125.0,5.2
17.8225,25.3711,41.6125,1.367,63.6,1602279614.0,1.0,54.2677,9375,0.012,631.5,3125.0,5.2
19.2125,25.3777,41.9952,1.3497,68.3,1602279627.0,1.0,54.2903,9375,0.012,631.5,3125.0,5.2
22.9934,25.3872,36.8495,1.3493,62.2,1602279640.0,1.0,54.2801,9375,0.012,631.5,3125.0,5.2
27.5186,25.4478,34.0121,1.331,54.3,1602279653.0,1.0,54.2141,9375,0.012,631.5,3125.0,5.2
16.7184,25.4565,41.7881,1.4287,43.7,1602279666.0,1.0,54.312,9375,0.012,631.5,3125.0,5.2
8.4361,25.4627,21.7675,1.3005,61.4,1602279679.0,1.0,54.2025,9375,0.012,631.4,6250.0,19.3
22.2316,25.4645,45.6781,1.3902,86.4,1602279692.0,1.0,54.4289,9375,0.012,631.4,6250.0,19.3
21.6533,25.4722,41.3885,1.441,83.1,1602279705.0,1.0,54.4415,9375,0.012,631.4,6250.0,19.3
20.1518,25.5053,41.2507,1.4589,78.1,1602279718.0,1.0,54.6135,9375,0.012,631.4,6250.0,19.3
18.4625,25.5132,44.9896,1.43,80.0,1602279731.0,1.0,54.6011,9375,0.012,631.4,6250.0,19.3
20.8009,25.5272,40.8713,1.4793,83.0,1602279744.0,1.0,54.6441,9375,0.012,631.4,6250.0,19.3
21.5617,25.5339,40.4114,1.4236,82.6,1602279757.0,1.0,54.6142,9375,0.012,631.4,6250.0,19.3
21.0215,25.5483,36.0025,1.4291,82.0,1602279770.0,1.0,54.638,9375,0.012,631.4,6250.0,19.3
19.0482,25.5894,40.0762,1.3741,44.8,1602279783.0,1.0,54.5756,9375,0.012,631.4,6250.0,19.3
6.7272,25.5917,14.2558,1.2892,10.3,1602279796.0,1.0,54.0843,9375,0.012,631.3,9375.0,49.7
21.2665,25.5955,41.9001,1.3297,96.7,1602279809.0,1.0,54.5473,9375,0.012,631.3,9375.0,49.7
21.5229,25.6052,44.8047,1.405,93.1,1602279822.0,1.0,54.6792,9375,0.012,631.3,9375.0,49.7
24.2683,25.6222,41.5765,1.4418,94.8,1602279835.0,1.0,54.7376,9375,0.012,631.3,9375.0,49.7
20.0784,25.6323,39.3871,1.4479,91.8,1602279848.0,1.0,54.7535,9375,0.012,631.3,9375.0,49.7
23.0566,25.6391,42.6712,1.4663,91.6,1602279861.0,1.0,54.7866,9375,0.012,631.3,9375.0,49.7
21.089,25.6545,49.5747,1.4597,95.9,1602279874.0,1.0,54.8454,9375,0.012,631.3,9375.0,49.7
21.3368,25.6625,39.824,1.4612,91.3,1602279887.0,1.0,54.7982,9375,0.012,631.3,9375.0,49.7
28.5949,25.7006,44.9261,1.4117,98.5,1602279900.0,1.0,54.786,9375,0.012,631.3,9375.0,49.7
10.5351,25.704,17.6346,1.4488,14.0,1602279913.0,1.0,54.7733,9375,0.012,631.5,12500.0,93.5
15.5204,25.7077,34.418,1.4556,98.7,1602279926.0,1.0,54.8075,9375,0.012,631.5,12500.0,93.5
19.9072,25.7145,43.8482,1.4246,99.5,1602279939.0,1.0,54.9819,9375,0.012,631.5,12500.0,93.5
23.9675,25.7204,42.099,1.4548,98.7,1602279952.0,1.0,55.0559,9375,0.012,631.5,12500.0,93.5
31.2607,25.681,41.9552,1.4609,99.2,1602279965.0,1.0,55.0393,9375,0.012,631.5,12500.0,93.5
20.5587,25.693,44.4743,1.4298,99.4,1602279978.0,1.0,55.0283,9375,0.012,631.5,12500.0,93.5
20.0946,25.703,47.9531,1.4669,98.5,1602279991.0,1.0,55.0823,9375,0.012,631.5,12500.0,93.5
22.9508,25.6404,43.7479,1.4372,99.5,1602280004.0,1.0,55.0729,9375,0.012,631.5,12500.0,93.5
21.697,25.6529,40.2584,1.4734,87.3,1602280017.0,1.0,55.0343,9375,0.012,631.5,12500.0,93.5
13.4665,25.7158,30.7606,1.3086,98.6,1602280043.0,1.0,54.8047,9375,0.012,631.5,50000.0,97.7
22.5433,25.7239,45.8931,1.4318,99.4,1602280056.0,1.0,55.032,9375,0.012,631.5,50000.0,97.7
22.7398,25.6631,39.6298,1.4424,99.1,1602280069.0,1.0,55.075,9375,0.012,631.5,50000.0,97.7
20.3374,25.6815,45.3245,1.4615,99.0,1602280082.0,1.0,55.2252,9375,0.012,631.5,50000.0,97.7
23.4519,25.6881,43.1717,1.4612,99.4,1602280095.0,1.0,55.1141,9375,0.012,631.5,50000.0,97.7
21.3352,25.7059,47.5216,1.4493,99.1,1602280108.0,1.0,55.1427,9375,0.012,631.5,50000.0,97.7
21.6969,25.7293,47.0879,1.4554,98.4,1602280121.0,1.0,55.1605,9375,0.012,631.5,50000.0,97.7
24.3215,25.7041,36.5126,1.4854,99.8,1602280134.0,1.0,55.272,9375,0.012,631.5,50000.0,97.7
22.9162,25.7225,46.175,1.4612,49.9,1602280147.0,1.0,55.1674,9375,0.012,631.5,50000.0,97.7
10.8182,27.201,10.166,1.3527,65.6,1602282877.0,1.0,57.3526,9375,0.012,631.5,3125.0,4.6
19.9496,27.2496,39.2424,1.3513,69.8,1602282890.0,1.0,57.6675,9375,0.012,631.5,3125.0,4.6
18.07,27.2624,41.6677,1.3337,66.6,1602282903.0,1.0,57.6812,9375,0.012,631.5,3125.0,4.6
19.8401,27.2642,43.5932,1.424,65.4,1602282916.0,1.0,57.8118,9375,0.012,631.5,3125.0,4.6
20.8111,27.287,41.0854,1.3757,62.4,1602282929.0,1.0,57.7846,9375,0.012,631.5,3125.0,4.6
29.1406,27.3706,42.2256,1.3698,66.1,1602282942.0,1.0,57.8111,9375,0.012,631.5,3125.0,4.6
20.4366,27.3777,41.5334,1.3513,60.0,1602282955.0,1.0,57.7467,9375,0.012,631.5,3125.0,4.6
17.8248,27.3866,39.63,1.34,61.1,1602282968.0,1.0,57.7438,9375,0.012,631.5,3125.0,4.6
18.4336,27.3954,39.113,1.3513,44.1,1602282981.0,1.0,57.7294,9375,0.012,631.5,3125.0,4.6
5.0507,27.4057,14.4305,1.3276,11.9,1602282994.0,1.0,57.285,9375,0.012,631.5,6250.0,15.3
25.4423,27.4494,34.605,1.3093,87.0,1602283007.0,1.0,57.8187,9375,0.012,631.5,6250.0,15.3
21.5115,27.4623,49.6018,1.4064,84.0,1602283020.0,1.0,58.0178,9375,0.012,631.5,6250.0,15.3
21.4587,27.4686,41.6348,1.4308,80.7,1602283033.0,1.0,57.9952,9375,0.012,631.5,6250.0,15.3
21.067,27.4784,38.3792,1.4311,78.9,1602283046.0,1.0,58.0772,9375,0.012,631.5,6250.0,15.3
30.2541,27.5114,43.0946,1.3817,83.6,1602283059.0,1.0,58.0462,9375,0.012,631.5,6250.0,15.3
23.1391,27.5487,43.0584,1.4235,81.3,1602283072.0,1.0,58.1396,9375,0.012,631.5,6250.0,15.3
18.2366,27.5584,43.0001,1.4623,84.5,1602283085.0,1.0,58.1216,9375,0.012,631.5,6250.0,15.3
17.1139,27.5692,36.842,1.4743,54.2,1602283098.0,1.0,58.1002,9375,0.012,631.5,6250.0,15.3
16.679,27.5766,35.2395,1.4252,27.9,1602283111.0,1.0,58.0349,9375,0.012,631.5,9375.0,51.9
23.89,27.5991,36.3023,1.3151,98.3,1602283124.0,1.0,58.0787,9375,0.012,631.5,9375.0,51.9
24.3844,27.53,45.4718,1.4184,93.0,1602283137.0,1.0,58.2344,9375,0.012,631.5,9375.0,51.9
20.1501,27.5407,43.0528,1.4434,93.0,1602283150.0,1.0,58.2786,9375,0.012,631.5,9375.0,51.9
19.9557,27.4772,42.1524,1.4367,88.3,1602283163.0,1.0,58.2415,9375,0.012,631.5,9375.0,51.9
25.4743,27.4992,45.2177,1.4424,91.2,1602283176.0,1.0,58.2785,9375,0.012,631.5,9375.0,51.9
29.4795,27.5791,42.4185,1.4001,99.0,1602283189.0,1.0,58.2683,9375,0.012,631.5,9375.0,51.9
20.309,27.5129,44.1258,1.4256,93.0,1602283202.0,1.0,58.2974,9375,0.012,631.5,9375.0,51.9
20.1887,27.5234,40.7239,1.4069,95.1,1602283215.0,1.0,58.3016,9375,0.012,631.5,9375.0,51.9
17.6482,27.5315,39.5452,1.4496,66.0,1602283228.0,1.0,58.3107,9375,0.012,631.5,9375.0,51.9
5.2133,27.5351,15.9455,1.4501,57.8,1602283241.0,1.0,58.3243,9375,0.012,631.5,12500.0,106.7
29.9116,27.5091,43.823,1.4683,99.5,1602283254.0,1.0,58.4546,9375,0.012,631.5,12500.0,106.7
25.5558,27.5221,49.794,1.4495,99.2,1602283267.0,1.0,58.4998,9375,0.012,631.5,12500.0,106.7
23.3424,27.5537,47.6019,1.4427,99.1,1602283280.0,1.0,58.5069,9375,0.012,631.5,12500.0,106.7
20.4194,27.518,43.9749,1.4619,99.1,1602283293.0,1.0,58.5188,9375,0.012,631.5,12500.0,106.7
24.0789,27.5602,50.0462,1.4558,99.3,1602283306.0,1.0,58.4852,9375,0.012,631.5,12500.0,106.7
29.2281,27.6716,45.7055,1.4917,99.2,1602283319.0,1.0,58.5621,9375,0.012,631.5,12500.0,106.7
22.1928,27.6097,40.2242,1.4674,99.8,1602283332.0,1.0,58.5181,9375,0.012,631.5,12500.0,106.7
20.6758,27.645,44.7946,1.4606,52.3,1602283345.0,1.0,58.5156,9375,0.012,631.5,12500.0,106.7
5.9523,27.6602,12.6159,1.4556,78.0,1602283358.0,1.0,58.4393,9375,0.012,631.5,50000.0,82.2
22.4613,27.6863,47.67,1.3399,99.1,1602283371.0,1.0,58.4417,9375,0.012,631.5,50000.0,82.2
29.0894,27.7379,43.7312,1.4248,98.3,1602283384.0,1.0,58.6148,9375,0.012,631.5,50000.0,82.2
19.07,27.6766,40.9946,1.4611,99.2,1602283397.0,1.0,58.7214,9375,0.012,631.5,50000.0,82.2
19.8365,27.7066,45.232,1.4367,98.4,1602283410.0,1.0,58.684,9375,0.012,631.5,50000.0,82.2
20.1665,27.667,47.388,1.4313,99.0,1602283423.0,1.0,58.7126,9375,0.012,631.5,50000.0,82.2
24.3925,27.7129,38.5627,1.4489,98.8,1602283436.0,1.0,58.7712,9375,0.012,631.5,50000.0,82.2
28.0774,27.7484,41.3185,1.4796,99.4,1602283449.0,1.0,58.8136,9375,0.012,631.5,50000.0,82.2
22.9608,27.7565,49.0286,1.4371,73.9,1602283462.0,1.0,58.7341,9375,0.012,631.5,50000.0,82.2
18.4279,29.4366,21.001,1.3486,20.6,1602286192.0,1.0,61.1705,9375,0.012,631.3,3125.0,4.2
18.4941,29.4447,42.2471,1.365,72.9,1602286205.0,1.0,61.6281,9375,0.012,631.3,3125.0,4.2
20.3464,29.4566,39.545,1.3357,66.8,1602286218.0,1.0,61.6245,9375,0.012,631.3,3125.0,4.2
18.8594,29.46,36.6319,1.3751,66.2,1602286231.0,1.0,61.7276,9375,0.012,631.3,3125.0,4.2
26.7828,29.5378,36.8707,1.3369,70.0,1602286244.0,1.0,61.6864,9375,0.012,631.3,3125.0,4.2
18.1238,29.548,44.8987,1.3911,63.7,1602286257.0,1.0,61.7388,9375,0.012,631.3,3125.0,4.2
19.8843,29.553,40.8399,1.4454,61.5,1602286270.0,1.0,61.7759,9375,0.012,631.3,3125.0,4.2
19.5986,29.5675,39.0077,1.3299,60.3,1602286283.0,1.0,61.6743,9375,0.012,631.3,3125.0,4.2
20.249,29.58,39.1682,1.3299,54.6,1602286296.0,1.0,61.6662,9375,0.012,631.3,3125.0,4.2
11.0465,29.6717,18.0917,1.3838,87.1,1602286322.0,1.0,61.7395,9375,0.012,631.5,6250.0,14.3
20.651,29.6748,43.1849,1.4032,84.0,1602286335.0,1.0,61.8852,9375,0.012,631.5,6250.0,14.3
17.9491,29.6923,41.7798,1.4459,82.6,1602286348.0,1.0,62.0182,9375,0.012,631.5,6250.0,14.3
23.2732,29.7072,42.6462,1.4513,83.0,1602286361.0,1.0,62.0548,9375,0.012,631.5,6250.0,14.3
27.5476,29.7357,37.6502,1.4397,82.1,1602286374.0,1.0,62.0236,9375,0.012,631.5,6250.0,14.3
19.5051,29.7404,44.6392,1.4342,80.4,1602286387.0,1.0,61.95,9375,0.012,631.5,6250.0,14.3
21.0649,29.7498,35.3276,1.4392,80.0,1602286400.0,1.0,61.9277,9375,0.012,631.5,6250.0,14.3
22.8179,29.7685,42.2281,1.44,76.4,1602286413.0,1.0,62.0075,9375,0.012,631.5,6250.0,14.3
18.368,29.697,36.5749,1.4286,52.5,1602286426.0,1.0,61.9936,9375,0.012,631.5,6250.0,14.3
9.6978,29.7693,18.0964,1.3799,67.6,1602286439.0,1.0,61.8906,9375,0.012,629.2,9375.0,36.6
21.0226,29.7757,46.3706,1.379,93.5,1602286452.0,1.0,62.0946,9375,0.012,629.2,9375.0,36.6
20.4412,29.6237,43.3469,1.4338,91.9,1602286465.0,1.0,62.1701,9375,0.012,629.2,9375.0,36.6
21.1644,29.6368,38.9109,1.4281,88.7,1602286478.0,1.0,62.1881,9375,0.012,629.2,9375.0,36.6
24.2369,29.7064,38.6786,1.4457,96.9,1602286491.0,1.0,62.1743,9375,0.012,629.2,9375.0,36.6
22.3953,29.7286,45.0394,1.4346,93.7,1602286504.0,1.0,62.261,9375,0.012,629.2,9375.0,36.6
20.1015,29.7363,40.8949,1.4644,92.9,1602286517.0,1.0,62.3004,9375,0.012,629.2,9375.0,36.6
21.3683,29.7517,46.4507,1.4215,90.6,1602286530.0,1.0,62.3193,9375,0.012,629.2,9375.0,36.6
22.9493,29.7896,46.7171,1.4521,96.8,1602286543.0,1.0,62.3498,9375,0.012,629.2,9375.0,36.6
13.6935,29.849,13.6368,1.4655,20.2,1602286556.0,1.0,62.3087,9375,0.012,631.5,12500.0,124.1
18.4503,29.8564,48.771,1.3697,99.2,1602286569.0,1.0,62.3204,9375,0.012,631.5,12500.0,124.1
22.1029,29.8617,47.3832,1.4115,99.1,1602286582.0,1.0,62.4298,9375,0.012,631.5,12500.0,124.1
20.5237,29.8749,47.7564,1.4718,99.3,1602286595.0,1.0,62.5107,9375,0.012,631.5,12500.0,124.1
24.3974,29.8951,46.9016,1.4413,99.3,1602286608.0,1.0,62.4959,9375,0.012,631.5,12500.0,124.1
26.7432,29.9446,38.7255,1.4596,99.6,1602286621.0,1.0,62.5063,9375,0.012,631.5,12500.0,124.1
22.8054,29.9503,42.2752,1.4538,99.0,1602286634.0,1.0,62.5076,9375,0.012,631.5,12500.0,124.1
19.5805,29.9631,47.1717,1.4105,99.0,1602286647.0,1.0,62.5257,9375,0.012,631.5,12500.0,124.1
18.7492,29.8317,44.4192,1.4649,87.4,1602286660.0,1.0,62.5432,9375,0.012,631.5,12500.0,124.1
11.9901,29.8653,15.0169,1.4599,15.7,1602286673.0,1.0,62.5069,9375,0.012,631.5,50000.0,83.3
19.7161,29.9186,35.049,1.2827,98.9,1602286686.0,1.0,62.3369,9375,0.012,631.5,50000.0,83.3
21.7068,29.9289,41.5178,1.4285,98.4,1602286699.0,1.0,62.5092,9375,0.012,631.5,50000.0,83.3
22.845,29.8568,42.9115,1.4358,98.9,1602286712.0,1.0,62.6689,9375,0.012,631.5,50000.0,83.3
19.1317,29.7235,39.9289,1.4722,99.3,1602286725.0,1.0,62.7188,9375,0.012,631.5,50000.0,83.3
33.622,29.8653,43.1253,1.4356,99.7,1602286738.0,1.0,62.6606,9375,0.012,631.5,50000.0,83.3
21.4891,29.8763,40.7279,1.4475,98.5,1602286751.0,1.0,62.6935,9375,0.012,631.5,50000.0,83.3
24.1336,29.8916,43.236,1.4781,98.0,1602286764.0,1.0,62.7334,9375,0.012,631.5,50000.0,83.3
18.7117,29.9138,47.129,1.4417,92.1,1602286777.0,1.0,62.7471,9375,0.012,631.5,50000.0,83.3
7.1266,31.6213,13.0119,1.3114,46.7,1602289520.0,1.0,65.1329,9375,0.012,631.5,3125.0,4.8
27.7179,31.6784,45.4602,1.3595,70.4,1602289533.0,1.0,65.4724,9375,0.012,631.5,3125.0,4.8
22.9088,31.7118,39.1047,1.4018,64.7,1602289546.0,1.0,65.5384,9375,0.012,631.5,3125.0,4.8
20.1668,31.7263,34.658,1.3407,60.2,1602289559.0,1.0,65.5222,9375,0.012,631.5,3125.0,4.8
15.8024,31.7275,39.7175,1.3713,68.9,1602289572.0,1.0,65.5756,9375,0.012,631.5,3125.0,4.8
20.9871,31.7432,35.5621,1.4022,66.0,1602289585.0,1.0,65.5823,9375,0.012,631.5,3125.0,4.8
27.1464,31.847,42.2974,1.4027,70.4,1602289598.0,1.0,65.5962,9375,0.012,631.5,3125.0,4.8
16.0741,31.8561,36.2137,1.4264,60.8,1602289611.0,1.0,65.6222,9375,0.012,631.5,3125.0,4.8
19.3195,31.8703,42.2797,1.317,45.8,1602289624.0,1.0,65.5198,9375,0.012,631.5,3125.0,4.8
6.1433,31.8716,17.7509,1.3229,47.5,1602289637.0,1.0,65.2287,9375,0.012,631.5,6250.0,16.9
23.9115,31.8839,43.5155,1.3042,86.0,1602289650.0,1.0,65.586,9375,0.012,631.5,6250.0,16.9
27.3455,31.9269,45.1198,1.4267,81.4,1602289663.0,1.0,65.8388,9375,0.012,631.5,6250.0,16.9
21.0269,31.9362,42.9649,1.4201,83.4,1602289676.0,1.0,65.836,9375,0.012,631.5,6250.0,16.9
18.3656,31.9453,43.3889,1.4379,79.8,1602289689.0,1.0,65.7792,9375,0.012,631.5,6250.0,16.9
19.8468,31.954,36.8575,1.457,79.0,1602289702.0,1.0,65.8728,9375,0.012,631.5,6250.0,16.9
20.7053,31.9717,41.7132,1.4753,81.2,1602289715.0,1.0,65.9724,9375,0.012,631.5,6250.0,16.9
23.4504,31.8854,44.6359,1.469,82.1,1602289728.0,1.0,65.9344,9375,0.012,631.5,6250.0,16.9
17.8296,31.8915,45.3266,1.469,60.8,1602289741.0,1.0,65.9765,9375,0.012,631.5,6250.0,16.9
8.4178,31.9026,15.7558,1.3904,11.1,1602289754.0,1.0,65.8709,9375,0.012,631.5,9375.0,43.1
12.6501,31.907,32.0494,1.2986,97.1,1602289767.0,1.0,65.8628,9375,0.012,631.5,9375.0,43.1
18.8378,31.9202,47.1172,1.3899,91.3,1602289780.0,1.0,66.0021,9375,0.012,631.5,9375.0,43.1
