acme_db_cpu,acme_db_mem,acme_web_cpu,acme_web_mem,db_host_cpu,web_host_cpu,Time,class,db_host_mem,httperf_num,httperf_per,request_rate,interference_wkld_intensity,total_time,web_host_mem
8.5607,1.69,14.3777,1.0592,10.4,14.8,1627835985.0,0.0,13.9866,3125,0.032,238.9,2.0,1.9,14.4674
9.6041,1.7048,16.2454,1.0823,10.4,19.0,1627835998.0,0.0,13.9837,3125,0.032,238.9,2.0,1.9,14.4808
7.3002,1.7138,13.5602,1.0831,10.3179,13.4,1627836011.0,0.0,13.9973,3125,0.032,238.9,2.0,1.9,14.483
8.9391,1.7242,15.1657,1.0783,10.182,14.7,1627836024.0,0.0,13.0169,3125,0.032,238.9,2.0,1.9,13.6055
8.8097,1.7396,13.857,1.0786,11.6177,14.5,1627836037.0,0.0,13.0101,3125,0.032,238.9,2.0,1.9,13.5779
7.6536,1.7492,11.6208,1.0813,11.2,13.4,1627836050.0,0.0,13.0134,3125,0.032,238.9,2.0,1.9,13.5793
3.2682,1.7593,6.6657,1.0773,9.8,11.5,1627836076.0,0.0,13.0009,3125,0.032,238.8,3.0,3.9,13.5671
9.2585,1.7749,14.8862,1.0902,34.7,39.2,1627836089.0,0.0,13.3412,3125,0.032,238.8,3.0,3.9,13.637
12.4109,1.7985,18.3387,1.0772,46.2108,53.5,1627836102.0,0.0,13.2551,3125,0.032,238.8,3.0,3.9,13.2477
13.4308,1.8068,19.2274,1.095,48.0,54.1,1627836115.0,0.0,13.2544,3125,0.032,238.8,3.0,3.9,13.2883
11.1922,1.8168,20.2658,1.0975,50.1,53.7,1627836128.0,0.0,13.3458,3125,0.032,238.8,3.0,3.9,13.0365
11.6968,1.8268,16.2558,1.1005,47.3,54.1,1627836141.0,0.0,13.0173,3125,0.032,238.8,3.0,3.9,12.9724
9.9936,1.8362,17.4916,1.0839,50.4901,53.7,1627836154.0,0.0,13.0199,3125,0.032,238.8,3.0,3.9,12.9559
9.9881,1.858,17.9729,1.0863,48.1,51.2,1627836167.0,0.0,13.1049,3125,0.032,238.8,3.0,3.9,13.0424
3.2191,1.8595,4.1513,1.0876,8.0,9.6,1627836180.0,1.0,13.1067,3125,0.032,238.9,4.0,4.4,13.0647
9.7242,1.8713,16.1534,1.0809,18.5,40.0,1627836193.0,1.0,12.9407,3125,0.032,238.9,4.0,4.4,13.1773
10.4514,1.8782,16.5939,1.0809,44.4,51.1,1627836206.0,1.0,13.3168,3125,0.032,238.9,4.0,4.4,13.2484
12.4336,1.8899,21.4358,1.1011,53.6907,59.3,1627836219.0,1.0,13.2288,3125,0.032,238.9,4.0,4.4,13.2226
11.7886,1.9028,15.3741,1.1093,52.4905,57.5,1627836232.0,1.0,13.1194,3125,0.032,238.9,4.0,4.4,13.2058
11.9065,1.9091,18.14,1.1189,57.0,62.9,1627836245.0,1.0,13.1734,3125,0.032,238.9,4.0,4.4,13.2781
10.3336,1.9219,19.2828,1.1405,53.4,58.6,1627836258.0,1.0,13.1821,3125,0.032,238.9,4.0,4.4,13.3433
12.2975,1.9279,18.2905,1.1466,54.3,60.0,1627836271.0,1.0,13.2022,3125,0.032,238.9,4.0,4.4,13.4094
3.7351,1.9396,4.0781,1.1489,7.2,6.3,1627836284.0,1.0,13.2144,3125,0.032,238.8,5.0,5.6,13.5369
9.0774,1.9455,14.8287,1.1016,9.818,14.0,1627836297.0,1.0,13.1987,3125,0.032,238.8,5.0,5.6,13.4732
10.1932,1.9535,16.308,1.1048,50.5,43.3,1627836310.0,1.0,13.4388,3125,0.032,238.8,5.0,5.6,13.0788
11.7513,1.9672,23.4095,1.1072,74.2,62.7,1627836323.0,1.0,13.5777,3125,0.032,238.8,5.0,5.6,13.3064
12.3388,1.9762,17.731,1.1079,62.9926,66.8,1627836336.0,1.0,13.3507,3125,0.032,238.8,5.0,5.6,13.3393
13.7601,2.0003,17.9126,1.1098,60.2,69.0,1627836349.0,1.0,13.3329,3125,0.032,238.8,5.0,5.6,13.4068
12.9815,2.0119,23.2796,1.115,58.7918,66.6,1627836362.0,1.0,13.3194,3125,0.032,238.8,5.0,5.6,13.3735
10.6145,2.0189,20.0618,1.1178,62.0,68.3,1627836375.0,1.0,13.3443,3125,0.032,238.8,5.0,5.6,13.4959
6.436,3.5743,11.3403,1.2587,12.3,47.2,1627839183.0,0.0,14.3356,3125,0.032,238.9,1.0,1.6,14.1351
9.0406,3.5796,13.7973,1.2602,9.1,11.8,1627839196.0,0.0,14.9657,3125,0.032,238.9,1.0,1.6,14.079
7.898,3.5863,13.2321,1.2604,11.8,16.1,1627839209.0,0.0,14.965,3125,0.032,238.9,1.0,1.6,13.4272
7.7476,3.5925,15.3448,1.2604,8.4,11.5,1627839222.0,0.0,14.3587,3125,0.032,238.9,1.0,1.6,13.413
10.0223,3.6191,13.3517,1.2604,11.4823,12.7,1627839235.0,0.0,14.354,3125,0.032,238.9,1.0,1.6,13.3954
8.4888,3.6197,14.338,1.2604,10.7,14.0,1627839248.0,0.0,14.3724,3125,0.032,238.9,1.0,1.6,13.3747
8.1887,3.6254,11.6761,1.2604,8.6,12.3,1627839261.0,0.0,14.3763,3125,0.032,238.9,1.0,1.6,13.3669
7.4524,3.6299,12.7267,1.2604,7.2,12.9,1627839274.0,0.0,14.3782,3125,0.032,238.9,1.0,1.6,13.3594
5.2473,3.6325,4.539,1.2604,6.9,12.3,1627839287.0,0.0,14.3749,3125,0.032,238.9,2.0,1.6,13.3547
10.128,3.6381,15.4197,1.2604,11.1,14.8,1627839300.0,0.0,15.5759,3125,0.032,238.9,2.0,1.6,14.9414
8.8456,3.6462,14.025,1.2486,9.3,13.7,1627839313.0,0.0,15.5708,3125,0.032,238.9,2.0,1.6,14.9365
9.0201,3.6502,13.5953,1.2658,8.4,13.7,1627839326.0,0.0,15.5701,3125,0.032,238.9,2.0,1.6,14.9423
7.4601,3.6577,12.1959,1.2661,11.2,12.4,1627839339.0,0.0,14.7092,3125,0.032,238.9,2.0,1.6,14.9434
10.6497,3.6664,14.6474,1.2661,9.7,13.6,1627839352.0,0.0,14.6893,3125,0.032,238.9,2.0,1.6,13.9803
7.175,3.6717,13.2275,1.2661,8.5,14.5,1627839365.0,0.0,14.6946,3125,0.032,238.9,2.0,1.6,13.9851
7.9127,3.672,12.6216,1.2663,8.3,12.6,1627839378.0,0.0,14.6885,3125,0.032,238.9,2.0,1.6,13.9778
3.5233,3.6731,4.4741,1.2663,7.2815,5.0,1627839391.0,0.0,14.6706,3125,0.032,238.9,3.0,3.9,13.9381
8.1239,3.6785,13.4387,1.2711,10.9,13.5,1627839404.0,0.0,14.6763,3125,0.032,238.9,3.0,3.9,13.9462
11.3613,3.6885,17.3281,1.2589,35.4,48.2,1627839417.0,0.0,15.2581,3125,0.032,238.9,3.0,3.9,13.8479
14.7697,3.6954,23.4015,1.2724,51.7,55.9,1627839430.0,0.0,14.8985,3125,0.032,238.9,3.0,3.9,13.7851
10.9307,3.7021,17.8072,1.248,50.11,54.1,1627839443.0,0.0,14.8564,3125,0.032,238.9,3.0,3.9,13.7836
10.2921,3.7047,19.9693,1.2481,48.5,59.1,1627839456.0,0.0,14.8064,3125,0.032,238.9,3.0,3.9,13.7616
11.5137,3.7119,18.8468,1.2481,48.9,54.9,1627839469.0,0.0,14.8748,3125,0.032,238.9,3.0,3.9,13.7906
13.2354,3.7247,17.4998,1.2481,49.1898,57.0,1627839482.0,0.0,14.9143,3125,0.032,238.9,3.0,3.9,13.8475
6.0258,3.7253,7.6013,1.2496,8.7183,26.3,1627839495.0,1.0,14.8942,3125,0.032,238.9,4.0,4.7,13.8357
8.2043,3.7323,14.0277,1.2481,10.1,14.9,1627839508.0,1.0,14.8953,3125,0.032,238.9,4.0,4.7,13.8324
10.4632,3.7396,17.1847,1.2542,37.2875,39.9,1627839521.0,1.0,14.9153,3125,0.032,238.9,4.0,4.7,14.1541
12.7192,3.7445,18.836,1.2716,55.3,61.5,1627839534.0,1.0,15.1608,3125,0.032,238.9,4.0,4.7,13.978
12.2371,3.7589,19.0124,1.2739,53.5,60.7,1627839547.0,1.0,15.0058,3125,0.032,238.9,4.0,4.7,13.9414
10.4555,3.7627,21.2324,1.2843,52.3905,61.6,1627839560.0,1.0,15.0292,3125,0.032,238.9,4.0,4.7,13.9579
11.0679,3.7697,21.3945,1.296,54.0,65.0,1627839573.0,1.0,15.1328,3125,0.032,238.9,4.0,4.7,13.9952
11.9063,3.7758,17.0175,1.296,52.2096,61.3,1627839586.0,1.0,14.998,3125,0.032,238.9,4.0,4.7,14.0259
9.9803,3.7877,9.5146,1.2996,23.2847,49.1,1627839599.0,1.0,14.9366,3125,0.032,238.8,5.0,5.7,13.9481
8.9012,3.7928,10.7294,1.2874,11.6,13.7,1627839612.0,1.0,14.9402,3125,0.032,238.8,5.0,5.7,13.9264
9.2116,3.793,16.4476,1.3023,42.7886,76.7,1627839625.0,1.0,15.0191,3125,0.032,238.8,5.0,5.7,14.2499
14.3814,3.7984,21.4336,1.2481,61.9,67.6,1627839638.0,1.0,15.0823,3125,0.032,238.8,5.0,5.7,14.2288
11.8854,3.8006,20.3205,1.2481,57.9,60.0,1627839651.0,1.0,15.0041,3125,0.032,238.8,5.0,5.7,14.0943
15.7678,3.8169,19.8628,1.2481,60.2,66.7,1627839664.0,1.0,14.9289,3125,0.032,238.8,5.0,5.7,14.1678
13.5157,3.8195,18.9312,1.2481,60.5,68.7,1627839677.0,1.0,14.9388,3125,0.032,238.8,5.0,5.7,14.1808
11.9803,3.8212,20.4044,1.2484,61.5,67.6,1627839690.0,1.0,15.0778,3125,0.032,238.8,5.0,5.7,14.2012
5.975,5.0477,5.3424,1.2633,6.8,9.1,1627842498.0,0.0,15.2022,3125,0.032,238.9,1.0,1.5,13.9439
9.3881,5.051,14.4898,1.2725,10.7,13.5,1627842511.0,0.0,15.8132,3125,0.032,238.9,1.0,1.5,14.6552
8.6502,5.0528,14.4905,1.276,9.6,14.3,1627842524.0,0.0,15.8116,3125,0.032,238.9,1.0,1.5,14.6491
9.4053,5.0583,17.0778,1.2773,10.4,12.7,1627842537.0,0.0,15.8054,3125,0.032,238.9,1.0,1.5,14.6372
7.5127,5.0643,13.3972,1.2773,10.118,13.3,1627842550.0,0.0,15.1984,3125,0.032,238.9,1.0,1.5,13.9609
10.8429,5.0718,12.7863,1.2773,12.7,14.3,1627842563.0,0.0,15.1979,3125,0.032,238.9,1.0,1.5,13.9418
8.516,5.0753,15.4116,1.2773,9.3,15.4,1627842576.0,0.0,15.1881,3125,0.032,238.9,1.0,1.5,13.9385
8.0442,5.0828,13.4252,1.2841,8.2,12.1,1627842589.0,0.0,15.1902,3125,0.032,238.9,1.0,1.5,13.9334
2.854,5.0853,5.8556,1.2878,5.7,8.5,1627842602.0,0.0,15.1794,3125,0.032,238.9,2.0,1.7,13.9325
10.246,5.0889,15.3996,1.278,20.4,86.3,1627842615.0,0.0,16.4235,3125,0.032,238.9,2.0,1.7,16.0607
8.0766,5.0878,13.4803,1.2951,9.8,13.2,1627842628.0,0.0,16.4216,3125,0.032,238.9,2.0,1.7,15.9832
8.9819,5.0928,17.2267,1.2768,10.4,15.2,1627842641.0,0.0,16.4219,3125,0.032,238.9,2.0,1.7,15.9682
8.2111,5.0987,12.9148,1.2771,9.3,12.5,1627842654.0,0.0,16.4243,3125,0.032,238.9,2.0,1.7,15.963
9.3205,5.1066,12.0677,1.2771,11.7,13.9,1627842667.0,0.0,15.5847,3125,0.032,238.9,2.0,1.7,14.9229
11.3811,5.1166,12.7335,1.2771,12.0824,12.6,1627842680.0,0.0,15.5581,3125,0.032,238.9,2.0,1.7,14.9004
8.1677,5.1225,13.4951,1.2773,10.3,14.5,1627842693.0,0.0,15.5644,3125,0.032,238.9,2.0,1.7,14.9038
6.7334,5.1267,7.5745,1.2773,6.1,8.5,1627842706.0,1.0,15.5527,3125,0.032,238.9,3.0,4.0,14.8963
8.2673,5.1308,13.9111,1.2778,11.2,13.3,1627842719.0,1.0,15.5465,3125,0.032,238.9,3.0,4.0,14.8853
12.0228,5.136,15.0044,1.2866,32.4135,42.7,1627842732.0,1.0,15.7965,3125,0.032,238.9,3.0,4.0,14.9545
14.8681,4.5999,22.3132,1.3077,47.0,53.4,1627842745.0,1.0,15.6744,3125,0.032,238.9,3.0,4.0,14.5836
11.7264,4.6041,17.779,1.3199,50.7902,53.2,1627842758.0,1.0,15.7145,3125,0.032,238.9,3.0,4.0,14.5921
11.26,4.6056,17.014,1.3019,48.9,54.0,1627842771.0,1.0,15.6223,3125,0.032,238.9,3.0,4.0,14.6005
12.1764,4.6118,20.8475,1.302,51.0098,55.5,1627842784.0,1.0,15.6463,3125,0.032,238.9,3.0,4.0,14.6287
13.935,4.6183,15.0194,1.302,48.5,55.1,1627842797.0,1.0,15.6669,3125,0.032,238.9,3.0,4.0,14.6675
6.9104,4.6202,10.8763,1.3022,8.4,13.8,1627842823.0,1.0,15.7424,3125,0.032,238.9,4.0,4.5,14.6594
8.043,4.6253,15.6161,1.305,48.4,39.9,1627842836.0,1.0,15.8,3125,0.032,238.9,4.0,4.5,14.738
11.9241,4.6333,19.8754,1.3021,51.3,60.6,1627842849.0,1.0,15.9981,3125,0.032,238.9,4.0,4.5,14.8135
13.6871,4.6434,19.0878,1.3044,55.3,60.2,1627842862.0,1.0,15.7875,3125,0.032,238.9,4.0,4.5,14.6383
10.3247,4.6476,18.9062,1.3074,54.2,61.2,1627842875.0,1.0,15.7147,3125,0.032,238.9,4.0,4.5,14.6879
12.2257,4.6581,19.1041,1.3145,54.7,61.3,1627842888.0,1.0,15.766,3125,0.032,238.9,4.0,4.5,14.7408
10.6891,4.6656,19.58,1.3145,55.8088,59.6,1627842901.0,1.0,15.8755,3125,0.032,238.9,4.0,4.5,14.7359
11.3052,4.6769,16.0224,1.3145,52.4,57.3,1627842914.0,1.0,15.9878,3125,0.032,238.9,4.0,4.5,14.7501
4.5538,4.6838,4.6013,1.3145,7.3,11.8,1627842927.0,1.0,15.9455,3125,0.032,238.9,5.0,6.1,14.7512
8.7482,4.6897,16.1819,1.3145,10.218,53.5,1627842940.0,1.0,15.9501,3125,0.032,238.9,5.0,6.1,15.3136
10.2707,4.6963,16.8479,1.319,45.0,40.6881,1627842953.0,1.0,16.053,3125,0.032,238.9,5.0,6.1,15.2502
14.9022,4.7032,22.0845,1.2894,61.4077,57.0,1627842966.0,1.0,16.0968,3125,0.032,238.9,5.0,6.1,15.0792
11.1353,4.7114,19.7944,1.2927,63.0,68.0,1627842979.0,1.0,16.0649,3125,0.032,238.9,5.0,6.1,14.863
13.9531,4.727,20.3309,1.2946,63.2,68.1,1627842992.0,1.0,16.0776,3125,0.032,238.9,5.0,6.1,14.9497
12.3858,4.7329,18.6472,1.2959,62.2,66.7,1627843005.0,1.0,16.0325,3125,0.032,238.9,5.0,6.1,15.0324
11.8244,4.7429,16.4009,1.2982,62.4,65.3,1627843018.0,1.0,16.0657,3125,0.032,238.9,5.0,6.1,15.1373
3.2531,6.2454,4.0218,1.2405,5.9,6.4,1627845813.0,0.0,16.4709,3125,0.032,238.9,1.0,1.5,14.4778
6.6347,6.2487,12.7911,1.2393,20.6,44.4,1627845826.0,0.0,17.1256,3125,0.032,238.9,1.0,1.5,15.0937
7.1295,6.2581,15.1742,1.2393,9.2,13.9,1627845839.0,0.0,17.1206,3125,0.032,238.9,1.0,1.5,15.0412
9.2254,6.2668,14.8835,1.2393,10.2821,14.4,1627845852.0,0.0,17.1203,3125,0.032,238.9,1.0,1.5,15.0313
6.6463,6.2708,12.467,1.2393,10.1,13.4,1627845865.0,0.0,16.5363,3125,0.032,238.9,1.0,1.5,14.388
9.0733,6.2733,13.1338,1.2393,8.5183,15.5,1627845878.0,0.0,16.5279,3125,0.032,238.9,1.0,1.5,14.3661
7.7974,6.2777,16.2121,1.2393,13.5,14.2,1627845891.0,0.0,16.4461,3125,0.032,238.9,1.0,1.5,14.356
7.5758,6.283,11.6413,1.2393,8.7183,12.5,1627845904.0,0.0,16.4432,3125,0.032,238.9,1.0,1.5,14.347
6.0024,6.2801,12.7824,1.2508,48.3,31.0,1627845930.0,0.0,18.3948,3125,0.032,238.9,2.0,2.1,15.0758
8.5432,6.2877,13.3872,1.2512,9.4,14.2,1627845943.0,0.0,18.2327,3125,0.032,238.9,2.0,2.1,16.0214
10.878,6.2989,18.1381,1.2512,11.5823,14.7,1627845956.0,0.0,18.2285,3125,0.032,238.9,2.0,2.1,16.0129
8.5025,6.3077,11.2817,1.2512,8.8818,13.6,1627845969.0,0.0,18.2268,3125,0.032,238.9,2.0,2.1,16.0189
8.7033,6.314,13.9742,1.2512,11.8,14.7,1627845982.0,0.0,17.2117,3125,0.032,238.9,2.0,2.1,15.0296
7.3668,6.3184,14.3679,1.2512,8.4183,14.2,1627845995.0,0.0,17.1993,3125,0.032,238.9,2.0,2.1,15.0187
7.0008,6.3234,12.4939,1.2512,8.1,12.3,1627846008.0,0.0,17.2055,3125,0.032,238.9,2.0,2.1,15.0136
3.5176,6.3357,8.7123,1.2515,10.3,11.1,1627846034.0,1.0,17.0451,3125,0.032,238.9,3.0,4.0,15.0033
9.297,6.3403,14.7455,1.2515,28.9,38.7,1627846047.0,1.0,17.3301,3125,0.032,238.9,3.0,4.0,15.3674
12.0154,6.3429,18.2377,1.2515,46.4893,50.7,1627846060.0,1.0,17.173,3125,0.032,238.9,3.0,4.0,15.105
14.1516,6.355,20.172,1.2515,51.7,55.7,1627846073.0,1.0,16.8987,3125,0.032,238.9,3.0,4.0,14.937
10.5612,6.3554,17.1853,1.2515,48.4,54.0,1627846086.0,1.0,16.8222,3125,0.032,238.9,3.0,4.0,14.9699
12.3796,6.3694,21.869,1.2515,49.4,60.2,1627846099.0,1.0,16.8737,3125,0.032,238.9,3.0,4.0,15.0776
10.1538,6.3807,20.4272,1.2515,46.1,57.6,1627846112.0,1.0,16.957,3125,0.032,238.9,3.0,4.0,13.8953
12.3632,6.3883,18.4392,1.2515,50.4901,54.5,1627846125.0,1.0,17.0952,3125,0.032,238.9,3.0,4.0,13.7596
5.9489,6.3934,5.5547,1.2517,6.5,9.3,1627846138.0,1.0,17.0903,3125,0.032,238.9,4.0,4.9,13.7465
9.4146,6.3994,15.6664,1.2634,34.6,16.3,1627846151.0,1.0,16.654,3125,0.032,238.9,4.0,4.9,13.7542
11.078,6.4049,18.1208,1.2634,50.0,49.4,1627846164.0,1.0,15.7435,3125,0.032,238.9,4.0,4.9,14.0696
12.714,6.4121,21.8652,1.281,53.5,57.8,1627846177.0,1.0,15.7481,3125,0.032,238.9,4.0,4.9,14.0491
10.3212,6.4148,18.27,1.2813,56.1088,60.0,1627846190.0,1.0,15.7628,3125,0.032,238.9,4.0,4.9,14.0813
13.311,6.4207,20.1271,1.2814,53.6,62.1,1627846203.0,1.0,15.7671,3125,0.032,238.9,4.0,4.9,14.0584
12.2033,6.4291,18.2636,1.2817,54.5091,61.7,1627846216.0,1.0,15.764,3125,0.032,238.9,4.0,4.9,14.0474
11.837,6.4305,17.7715,1.2861,57.1,61.0,1627846229.0,1.0,15.784,3125,0.032,238.9,4.0,4.9,14.075
2.6519,6.4351,10.5597,1.2864,15.5,7.7,1627846242.0,1.0,15.712,3125,0.032,238.9,5.0,5.7,14.0435
12.0481,6.4446,14.4333,1.2927,36.8,14.4,1627846255.0,1.0,15.8855,3125,0.032,238.9,5.0,5.7,14.0444
11.2732,6.45,18.195,1.2942,45.4,52.6,1627846268.0,1.0,15.9083,3125,0.032,238.9,5.0,5.7,14.3479
13.9759,6.4567,24.5225,1.3059,57.3085,66.2,1627846281.0,1.0,15.8184,3125,0.032,238.9,5.0,5.7,14.0737
11.6892,6.4631,20.0767,1.2937,58.1,65.8,1627846294.0,1.0,15.6965,3125,0.032,238.9,5.0,5.7,14.1085
13.2605,6.4704,19.533,1.2937,57.3,66.5,1627846307.0,1.0,15.7059,3125,0.032,238.9,5.0,5.7,14.0383
15.9478,6.4797,19.094,1.2937,64.0072,67.7,1627846320.0,1.0,15.733,3125,0.032,238.9,5.0,5.7,14.012
13.3998,6.4837,21.1952,1.2693,58.8,68.6,1627846333.0,1.0,15.7865,3125,0.032,238.9,5.0,5.7,14.073
3.3222,8.0744,5.5737,1.2856,6.1,5.5,1627849128.0,0.0,16.2628,3125,0.032,238.9,1.0,1.7,14.0043
6.8048,8.0779,11.202,1.2861,33.5,48.9,1627849141.0,0.0,17.0669,3125,0.032,238.9,1.0,1.7,14.9599
8.5242,8.0781,12.8472,1.2795,9.0182,14.0,1627849154.0,0.0,17.0518,3125,0.032,238.9,1.0,1.7,14.8844
13.1868,8.0864,15.7483,1.2856,11.2823,15.9,1627849167.0,0.0,17.0614,3125,0.032,238.9,1.0,1.7,14.8701
7.4445,8.0901,12.6579,1.2856,8.9,12.7,1627849180.0,0.0,17.0586,3125,0.032,238.9,1.0,1.7,14.1643
8.7113,8.0943,11.7995,1.2856,9.1182,12.9,1627849193.0,0.0,17.0598,3125,0.032,238.9,1.0,1.7,14.1534
8.4323,8.0992,15.9769,1.2856,8.6183,13.7,1627849206.0,0.0,17.0548,3125,0.032,238.9,1.0,1.7,14.1355
7.7821,8.1073,13.2186,1.2856,9.4819,13.3,1627849219.0,0.0,17.0599,3125,0.032,238.9,1.0,1.7,14.1288
4.4249,8.1219,7.8054,1.2856,68.5937,14.0,1627849245.0,0.0,17.8953,3125,0.032,238.9,2.0,1.9,14.1292
7.6516,8.1313,12.9211,1.2881,10.4821,13.5173,1627849258.0,0.0,17.8735,3125,0.032,238.9,2.0,1.9,15.6466
8.6176,8.1345,14.0108,1.2917,10.082,14.2,1627849271.0,0.0,17.8685,3125,0.032,238.9,2.0,1.9,15.6467
7.6033,8.1388,11.8375,1.312,10.0,11.5,1627849284.0,0.0,17.8747,3125,0.032,238.9,2.0,1.9,15.6702
10.6412,8.1505,12.657,1.3218,9.1,12.7,1627849297.0,0.0,17.8636,3125,0.032,238.9,2.0,1.9,15.6818
8.6115,8.1492,15.8104,1.3035,9.5819,13.8,1627849310.0,0.0,16.8208,3125,0.032,238.9,2.0,1.9,15.6505
7.6321,8.1545,12.596,1.3061,8.8,12.5,1627849323.0,0.0,16.8227,3125,0.032,238.9,2.0,1.9,14.6785
8.0741,8.1575,13.1782,1.2975,7.5815,13.7,1627849336.0,0.0,16.8145,3125,0.032,238.9,2.0,1.9,14.6706
4.3414,8.1618,7.5606,1.2976,13.4,10.9,1627849349.0,1.0,16.8122,3125,0.032,238.9,3.0,4.0,14.6639
10.015,8.1735,14.3062,1.3048,44.9,33.5,1627849362.0,1.0,17.3799,3125,0.032,238.9,3.0,4.0,14.8845
11.3102,8.179,18.3565,1.3037,45.089,46.8,1627849375.0,1.0,16.6667,3125,0.032,238.9,3.0,4.0,14.448
12.0748,8.1849,20.488,1.3162,50.1,55.4,1627849388.0,1.0,16.7096,3125,0.032,238.9,3.0,4.0,14.4574
10.8501,8.192,17.6352,1.2856,48.3,57.2,1627849401.0,1.0,16.7639,3125,0.032,238.9,3.0,4.0,14.4511
15.1861,8.2056,18.2508,1.2861,46.6,55.1,1627849414.0,1.0,16.8131,3125,0.032,238.9,3.0,4.0,14.5014
10.9168,8.2107,19.088,1.2896,45.9108,52.8,1627849427.0,1.0,16.8362,3125,0.032,238.9,3.0,4.0,14.5116
11.8208,8.2154,19.153,1.2925,47.3895,53.5,1627849440.0,1.0,16.8423,3125,0.032,238.9,3.0,4.0,14.5489
3.4605,8.2182,5.6473,1.2968,4.981,10.6821,1627849453.0,1.0,16.8325,3125,0.032,238.9,4.0,4.9,14.5418
8.3373,8.2193,16.1752,1.2979,39.2122,35.8,1627849466.0,1.0,16.9946,3125,0.032,238.9,4.0,4.9,14.6285
15.4578,8.2275,18.2095,1.2991,48.4,50.1,1627849479.0,1.0,17.1057,3125,0.032,238.9,4.0,4.9,14.655
13.1881,8.2333,20.28,1.3201,48.7103,60.1,1627849492.0,1.0,17.2536,3125,0.032,238.9,4.0,4.9,14.5838
10.2788,8.2361,18.0161,1.3234,57.2086,59.6,1627849505.0,1.0,16.8707,3125,0.032,238.9,4.0,4.9,14.591
13.1053,8.2428,21.7851,1.3275,55.0,63.4,1627849518.0,1.0,16.9401,3125,0.032,238.9,4.0,4.9,14.5521
10.5849,8.247,21.0163,1.3279,56.5,63.6,1627849531.0,1.0,16.9813,3125,0.032,238.9,4.0,4.9,14.5875
11.9724,8.2625,17.9809,1.3282,53.5,63.4,1627849544.0,1.0,17.0113,3125,0.032,238.9,4.0,4.9,14.49
3.021,8.2664,9.9097,1.3284,23.4153,6.9,1627849557.0,1.0,16.9966,3125,0.032,238.8,5.0,5.9,14.5525
8.3713,8.2706,14.6789,1.3101,9.0818,15.9,1627849570.0,1.0,16.9977,3125,0.032,238.8,5.0,5.9,14.538
10.3699,8.2759,15.8153,1.3101,46.4,57.8,1627849583.0,1.0,17.2436,3125,0.032,238.8,5.0,5.9,14.641
14.3065,8.2839,22.8575,1.3154,54.1,69.6,1627849596.0,1.0,17.309,3125,0.032,238.8,5.0,5.9,14.6564
10.333,8.2913,19.3542,1.3182,59.1918,63.0,1627849609.0,1.0,17.2703,3125,0.032,238.8,5.0,5.9,14.6359
13.9056,8.2995,17.8006,1.3064,57.1914,66.8,1627849622.0,1.0,17.2522,3125,0.032,238.8,5.0,5.9,14.4986
12.1953,8.3046,16.6669,1.3071,60.0,67.8064,1627849635.0,1.0,17.2164,3125,0.032,238.8,5.0,5.9,14.5682
13.5697,8.3105,20.9529,1.2976,62.2076,66.9,1627849648.0,1.0,17.2685,3125,0.032,238.8,5.0,5.9,14.6972
6.6265,9.5284,7.7741,1.2965,38.6123,16.6,1627852456.0,0.0,18.3765,3125,0.032,238.9,1.0,1.5,14.4593
7.8713,9.5374,13.3733,1.2864,8.2,14.3,1627852469.0,0.0,18.3074,3125,0.032,238.9,1.0,1.5,15.0482
7.7748,9.547,13.6221,1.2901,8.8182,16.6,1627852482.0,0.0,18.3084,3125,0.032,238.9,1.0,1.5,15.0412
8.298,9.564,13.9855,1.3106,8.6817,12.3,1627852495.0,0.0,18.3327,3125,0.032,238.9,1.0,1.5,15.0393
12.202,9.5927,12.5616,1.3206,15.9168,13.3,1627852508.0,0.0,18.3493,3125,0.032,238.9,1.0,1.5,14.4355
8.2455,9.6111,14.8146,1.3284,10.6,14.3,1627852521.0,0.0,18.3678,3125,0.032,238.9,1.0,1.5,14.426
6.5634,9.6386,12.9823,1.3286,8.3,11.9,1627852534.0,0.0,18.384,3125,0.032,238.9,1.0,1.5,14.4201
7.3554,9.6525,13.8842,1.3322,8.5817,11.7,1627852547.0,0.0,18.3885,3125,0.032,238.9,1.0,1.5,14.4224
2.2876,9.6543,4.2137,1.336,8.4,9.4,1627852560.0,0.0,18.3977,3125,0.032,238.9,2.0,1.9,14.4036
10.9953,9.6771,17.5684,1.304,8.9,12.8,1627852573.0,0.0,19.0921,3125,0.032,238.9,2.0,1.9,16.1594
7.7975,9.6818,12.4799,1.3062,9.4,13.5211,1627852586.0,0.0,19.0939,3125,0.032,238.9,2.0,1.9,16.1577
7.7583,9.6916,14.1626,1.3179,7.9184,13.3,1627852599.0,0.0,19.0887,3125,0.032,238.9,2.0,1.9,16.1689
7.6493,9.6972,12.1142,1.3266,10.1,13.8,1627852612.0,0.0,19.0918,3125,0.032,238.9,2.0,1.9,15.1758
8.2501,9.7002,14.6308,1.2974,14.6,13.6,1627852625.0,0.0,18.1672,3125,0.032,238.9,2.0,1.9,15.1685
7.5674,9.7101,12.9778,1.3028,9.4,14.1,1627852638.0,0.0,18.1634,3125,0.032,238.9,2.0,1.9,15.1582
7.8804,9.7144,12.865,1.2851,8.6,13.5,1627852651.0,0.0,18.1735,3125,0.032,238.9,2.0,1.9,15.1418
