acme_db_cpu,acme_db_mem,acme_web_cpu,acme_web_mem,host_cpu,Time,class,host_mem,httperf_num,httperf_per,request_rate,interference_wkld_intensity,total_time
43.6094,21.9921,53.4648,1.5296,83.6,1627837909.0,1.0,29.462,50000,0.002,1013.2,1.0,63.7
40.1919,22.011,68.7841,1.4872,76.7,1627837922.0,1.0,29.5121,50000,0.002,1013.2,1.0,63.7
46.2877,22.0359,68.1208,1.5235,76.6,1627837935.0,1.0,29.527,50000,0.002,1013.2,1.0,63.7
50.0317,22.0689,64.8432,1.5005,90.3,1627837948.0,1.0,28.9963,50000,0.002,1013.2,1.0,63.7
40.7426,22.0807,62.597,1.536,73.5,1627837961.0,1.0,29.0167,50000,0.002,1013.2,1.0,63.7
39.2012,22.0883,56.8505,1.5413,72.0,1627837974.0,1.0,28.999,50000,0.002,1013.2,1.0,63.7
45.5325,22.1053,73.3628,1.5488,79.7,1627837987.0,1.0,28.988,50000,0.002,1013.2,1.0,63.7
17.4147,22.1176,18.0909,1.5251,17.7,1627838000.0,1.0,28.9355,50000,0.002,1015.0,2.0,86.5
40.8125,21.7993,41.6125,1.4649,98.6,1627838013.0,1.0,30.4803,50000,0.002,1015.0,2.0,86.5
40.3301,21.8149,66.6762,1.5133,76.1,1627838026.0,1.0,30.4945,50000,0.002,1015.0,2.0,86.5
45.0223,21.8641,66.561,1.5497,76.4047,1627838039.0,1.0,30.5271,50000,0.002,1015.0,2.0,86.5
42.7011,21.8701,69.1123,1.5494,80.2,1627838052.0,1.0,30.52,50000,0.002,1015.0,2.0,86.5
44.9842,21.8257,68.1616,1.5675,80.3,1627838065.0,1.0,30.4754,50000,0.002,1015.0,2.0,86.5
49.6138,22.0083,61.1759,1.5491,81.1,1627838078.0,1.0,30.5161,50000,0.002,1015.0,2.0,86.5
41.8822,22.0257,64.7409,1.4782,77.0,1627838091.0,1.0,30.4549,50000,0.002,1015.0,2.0,86.5
25.3069,22.0611,35.6217,1.44,81.8,1627838117.0,1.0,29.6602,50000,0.002,766.0,3.0,393.7
34.8962,22.066,50.2059,1.5312,94.1,1627838130.0,1.0,29.3254,50000,0.002,766.0,3.0,393.7
34.6155,22.156,48.969,1.5316,94.799,1627838143.0,1.0,29.1701,50000,0.002,766.0,3.0,393.7
38.6342,22.1693,46.0,1.567,98.9,1627838156.0,1.0,29.2454,50000,0.002,766.0,3.0,393.7
34.3562,22.1915,42.2466,1.5929,97.4,1627838169.0,1.0,29.2824,50000,0.002,766.0,3.0,393.7
37.0366,22.2036,51.0492,1.5553,98.6,1627838182.0,1.0,29.2987,50000,0.002,766.0,3.0,393.7
37.2572,22.2135,50.1859,1.5612,97.5,1627838195.0,1.0,29.3189,50000,0.002,766.0,3.0,393.7
40.466,21.7247,47.0413,1.5683,93.3,1627838208.0,1.0,29.4188,50000,0.002,766.0,3.0,393.7
14.26,21.7227,24.0265,1.5558,48.0,1627838221.0,1.0,29.3063,50000,0.002,720.8,4.0,477.5
34.853,21.7454,55.5366,1.5001,96.6,1627838234.0,1.0,29.2784,50000,0.002,720.8,4.0,477.5
33.6032,21.751,44.3299,1.5551,98.0,1627838247.0,1.0,29.3506,50000,0.002,720.8,4.0,477.5
34.5704,21.7545,44.2459,1.5189,98.4,1627838260.0,1.0,29.3133,50000,0.002,720.8,4.0,477.5
34.9742,21.8011,45.8451,1.5246,98.4,1627838273.0,1.0,29.3597,50000,0.002,720.8,4.0,477.5
29.6609,21.8099,45.2566,1.5839,98.1,1627838286.0,1.0,29.4264,50000,0.002,720.8,4.0,477.5
30.2938,21.8231,44.6149,1.4992,98.1,1627838299.0,1.0,29.3121,50000,0.002,720.8,4.0,477.5
26.8775,21.8242,48.6564,1.5365,99.0,1627838312.0,1.0,29.3952,50000,0.002,720.8,4.0,477.5
22.7677,21.8359,32.9533,1.5192,63.6,1627838325.0,1.0,29.269,50000,0.002,678.7,5.0,610.7
40.0113,21.8747,56.3017,1.5073,88.1024,1627838338.0,1.0,29.379,50000,0.002,678.7,5.0,610.7
26.3653,21.8787,48.7511,1.5304,98.5,1627838351.0,1.0,29.4401,50000,0.002,678.7,5.0,610.7
26.587,21.8859,43.6738,1.5363,99.3,1627838364.0,1.0,29.6126,50000,0.002,678.7,5.0,610.7
31.0603,21.8908,40.9833,1.52,97.9996,1627838377.0,1.0,29.6819,50000,0.002,678.7,5.0,610.7
30.97,21.8932,50.5333,1.6162,99.3001,1627838390.0,1.0,29.6389,50000,0.002,678.7,5.0,610.7
35.4034,21.9329,41.7193,1.5375,98.5,1627838403.0,1.0,29.547,50000,0.002,678.7,5.0,610.7
31.3453,21.9401,46.1262,1.5446,99.1,1627838416.0,1.0,29.5202,50000,0.002,678.7,5.0,610.7
27.3488,21.952,37.6146,1.5614,99.4,1627838429.0,1.0,29.5735,50000,0.002,678.7,5.0,610.7
24.0702,22.9201,40.7026,1.3754,80.7039,1627841224.0,1.0,28.7068,50000,0.002,1034.1,1.0,61.7
35.0029,22.6507,59.154,1.456,74.1948,1627841237.0,1.0,29.3408,50000,0.002,1034.1,1.0,61.7
46.1073,22.6799,65.5421,1.5098,75.6,1627841250.0,1.0,29.3723,50000,0.002,1034.1,1.0,61.7
44.1271,22.7029,60.449,1.5466,78.9042,1627841263.0,1.0,29.4754,50000,0.002,1034.1,1.0,61.7
58.3249,22.7751,65.1641,1.5157,82.5965,1627841276.0,1.0,29.4325,50000,0.002,1034.1,1.0,61.7
38.508,22.7841,60.1612,1.5172,83.2,1627841289.0,1.0,28.9252,50000,0.002,1034.1,1.0,61.7
43.8556,22.7955,68.0513,1.5342,72.5945,1627841302.0,1.0,28.9335,50000,0.002,1034.1,1.0,61.7
40.7233,22.8399,62.2191,1.5041,73.4947,1627841315.0,1.0,28.8808,50000,0.002,1034.1,1.0,61.7
19.9695,22.989,27.2224,1.4804,46.5,1627841328.0,1.0,28.8897,50000,0.002,1003.1,2.0,91.4
33.1656,22.7404,40.8127,1.4361,99.9,1627841341.0,1.0,30.0357,50000,0.002,1003.1,2.0,91.4
45.4362,22.8464,68.1197,1.5223,80.4,1627841354.0,1.0,30.0467,50000,0.002,1003.1,2.0,91.4
41.5941,22.8785,60.2481,1.523,80.3,1627841367.0,1.0,30.0702,50000,0.002,1003.1,2.0,91.4
45.3776,22.7891,68.5852,1.5004,79.4,1627841380.0,1.0,30.0436,50000,0.002,1003.1,2.0,91.4
50.0926,22.9712,58.94,1.556,74.1948,1627841393.0,1.0,30.1191,50000,0.002,1003.1,2.0,91.4
42.6802,22.9828,60.4388,1.5424,72.2,1627841406.0,1.0,30.0765,50000,0.002,1003.1,2.0,91.4
39.7284,23.0063,65.9932,1.5553,72.9,1627841419.0,1.0,30.0951,50000,0.002,1003.1,2.0,91.4
32.2325,23.0694,42.2328,1.4831,92.8986,1627841445.0,1.0,29.3526,50000,0.002,780.3,3.0,365.4
36.6896,23.1883,55.6333,1.495,93.9,1627841458.0,1.0,28.8816,50000,0.002,780.3,3.0,365.4
34.4775,23.1983,50.4544,1.5431,97.2995,1627841471.0,1.0,28.875,50000,0.002,780.3,3.0,365.4
30.4338,23.215,52.2544,1.5316,98.1,1627841484.0,1.0,29.0302,50000,0.002,780.3,3.0,365.4
37.0228,23.2363,45.4551,1.5129,98.9002,1627841497.0,1.0,29.0381,50000,0.002,780.3,3.0,365.4
32.6312,23.2505,49.2497,1.4946,97.8004,1627841510.0,1.0,29.1387,50000,0.002,780.3,3.0,365.4
36.2284,22.7693,44.103,1.5368,98.6,1627841523.0,1.0,29.2012,50000,0.002,780.3,3.0,365.4
34.3386,22.7738,48.0289,1.5127,98.3,1627841536.0,1.0,29.1864,50000,0.002,780.3,3.0,365.4
18.5498,22.7841,28.4347,1.5261,67.7,1627841549.0,1.0,29.0538,50000,0.002,715.7,4.0,491.3
40.5837,22.798,60.4446,1.5008,88.8,1627841562.0,1.0,29.1835,50000,0.002,715.7,4.0,491.3
29.7514,22.8099,44.2043,1.5493,99.1,1627841575.0,1.0,29.2161,50000,0.002,715.7,4.0,491.3
32.5278,22.8699,43.4994,1.5246,98.4,1627841588.0,1.0,29.2447,50000,0.002,715.7,4.0,491.3
29.5858,22.879,45.9516,1.5422,98.1,1627841601.0,1.0,29.2653,50000,0.002,715.7,4.0,491.3
27.9726,22.8936,46.5099,1.5491,99.3,1627841614.0,1.0,29.2888,50000,0.002,715.7,4.0,491.3
33.3833,22.895,52.6464,1.5979,98.5,1627841627.0,1.0,29.3529,50000,0.002,715.7,4.0,491.3
31.3663,22.9024,43.4125,1.5317,98.7,1627841640.0,1.0,29.2539,50000,0.002,715.7,4.0,491.3
27.9606,22.9564,47.7058,1.4771,93.2,1627841666.0,1.0,29.1867,50000,0.002,679.4,5.0,576.3
31.6216,22.967,40.3625,1.4842,98.3,1627841679.0,1.0,29.3304,50000,0.002,679.4,5.0,576.3
26.9197,22.9766,43.7449,1.5498,99.5,1627841692.0,1.0,29.3754,50000,0.002,679.4,5.0,576.3
30.6948,23.0489,47.3368,1.5007,99.3,1627841705.0,1.0,29.4298,50000,0.002,679.4,5.0,576.3
30.7293,23.0706,45.9558,1.5249,99.4999,1627841718.0,1.0,29.4557,50000,0.002,679.4,5.0,576.3
25.4048,23.0692,42.7663,1.5367,98.7,1627841731.0,1.0,29.4627,50000,0.002,679.4,5.0,576.3
26.1823,23.0803,37.4818,1.5179,99.0,1627841744.0,1.0,29.4613,50000,0.002,679.4,5.0,576.3
29.9167,23.0893,47.7704,1.4998,98.5,1627841757.0,1.0,29.4248,50000,0.002,679.4,5.0,576.3
28.982,23.6873,32.4925,1.544,31.5,1627844552.0,1.0,29.3183,50000,0.002,1022.7,1.0,65.9
44.9643,23.6066,65.2521,1.4893,83.8,1627844565.0,1.0,30.1259,50000,0.002,1022.7,1.0,65.9
40.799,23.7009,70.1619,1.5378,71.6,1627844578.0,1.0,30.2547,50000,0.002,1022.7,1.0,65.9
44.1033,23.7362,62.7893,1.5075,83.9968,1627844591.0,1.0,30.2239,50000,0.002,1022.7,1.0,65.9
46.8717,23.6055,59.5738,1.532,80.8,1627844604.0,1.0,29.7276,50000,0.002,1022.7,1.0,65.9
40.8435,23.6438,68.378,1.5193,76.3,1627844617.0,1.0,29.7239,50000,0.002,1022.7,1.0,65.9
54.5481,23.8008,60.5057,1.5501,80.4,1627844630.0,1.0,29.7897,50000,0.002,1022.7,1.0,65.9
46.8582,23.8095,60.4136,1.5183,77.0,1627844643.0,1.0,29.7254,50000,0.002,1022.7,1.0,65.9
23.0983,23.8208,34.3014,1.5193,22.8,1627844656.0,1.0,29.694,50000,0.002,1004.8,2.0,93.8
33.4502,23.5242,52.5853,1.4245,97.0,1627844669.0,1.0,30.8609,50000,0.002,1004.8,2.0,93.8
45.5387,23.5464,61.0195,1.4946,78.9,1627844682.0,1.0,30.8142,50000,0.002,1004.8,2.0,93.8
57.1551,23.7103,70.3646,1.5497,77.0,1627844695.0,1.0,30.8449,50000,0.002,1004.8,2.0,93.8
41.2053,23.7323,71.0578,1.5498,75.6,1627844708.0,1.0,30.833,50000,0.002,1004.8,2.0,93.8
42.8688,23.6019,57.3445,1.5435,72.1,1627844721.0,1.0,30.8603,50000,0.002,1004.8,2.0,93.8
48.7549,23.6651,56.6289,1.555,75.5,1627844734.0,1.0,30.8376,50000,0.002,1004.8,2.0,93.8
42.8032,23.6983,67.056,1.5313,82.5,1627844747.0,1.0,30.0368,50000,0.002,1004.8,2.0,93.8
32.7667,23.9618,49.5715,1.4568,88.7,1627844773.0,1.0,30.2114,50000,0.002,762.8,3.0,386.1
36.7362,24.0449,56.105,1.49,95.201,1627844786.0,1.0,30.1189,50000,0.002,762.8,3.0,386.1
37.3127,24.0884,52.2445,1.5374,98.3,1627844799.0,1.0,30.0273,50000,0.002,762.8,3.0,386.1
31.9275,24.1088,43.0736,1.5674,96.8,1627844812.0,1.0,30.0961,50000,0.002,762.8,3.0,386.1
38.7977,23.6776,46.6996,1.5142,97.5,1627844825.0,1.0,30.1598,50000,0.002,762.8,3.0,386.1
30.4289,23.6858,47.66,1.531,97.6,1627844838.0,1.0,30.2298,50000,0.002,762.8,3.0,386.1
35.3203,23.6978,52.0366,1.5252,98.0,1627844851.0,1.0,30.1896,50000,0.002,762.8,3.0,386.1
34.8608,23.7207,45.879,1.5313,98.1,1627844864.0,1.0,30.2257,50000,0.002,762.8,3.0,386.1
11.7519,23.7892,16.9353,1.5317,31.8,1627844877.0,1.0,30.2292,50000,0.002,725.2,4.0,469.5
35.6608,23.8581,51.0542,1.4765,85.7,1627844890.0,1.0,30.2397,50000,0.002,725.2,4.0,469.5
29.3293,23.8688,45.2999,1.555,99.2,1627844903.0,1.0,30.2549,50000,0.002,725.2,4.0,469.5
33.6932,23.874,46.7031,1.5244,98.6,1627844916.0,1.0,30.2796,50000,0.002,725.2,4.0,469.5
28.2536,23.8934,39.128,1.6038,98.3,1627844929.0,1.0,30.2935,50000,0.002,725.2,4.0,469.5
32.6667,23.9047,45.6966,1.5866,98.6,1627844942.0,1.0,30.2562,50000,0.002,725.2,4.0,469.5
36.2886,23.9697,42.7614,1.5728,99.1,1627844955.0,1.0,30.2565,50000,0.002,725.2,4.0,469.5
30.2506,23.9773,52.993,1.5613,98.0,1627844968.0,1.0,30.2455,50000,0.002,725.2,4.0,469.5
34.5448,24.0204,49.2146,1.4744,90.1,1627844994.0,1.0,30.186,50000,0.002,678.5,5.0,594.4
34.1424,24.036,52.5284,1.5379,97.8,1627845007.0,1.0,30.2755,50000,0.002,678.5,5.0,594.4
26.0247,24.0761,41.1486,1.58,98.6,1627845020.0,1.0,30.3513,50000,0.002,678.5,5.0,594.4
25.6905,24.0772,38.6563,1.5375,98.9,1627845033.0,1.0,30.3218,50000,0.002,678.5,5.0,594.4
31.0564,24.0896,48.7063,1.5862,97.8,1627845046.0,1.0,30.4182,50000,0.002,678.5,5.0,594.4
26.8267,24.0991,40.3381,1.5669,99.1998,1627845059.0,1.0,30.392,50000,0.002,678.5,5.0,594.4
30.9835,24.1149,44.3715,1.4942,98.8,1627845072.0,1.0,30.3477,50000,0.002,678.5,5.0,594.4
25.2263,24.1459,49.1054,1.5667,98.7,1627845085.0,1.0,30.6372,50000,0.002,678.5,5.0,594.4
29.6949,24.3898,33.1204,1.4766,82.6,1627847880.0,1.0,30.3114,50000,0.002,1029.2,1.0,69.3
42.0278,24.2467,63.1078,1.502,80.0,1627847893.0,1.0,30.7561,50000,0.002,1029.2,1.0,69.3
40.9703,24.2762,65.1009,1.5255,73.7,1627847906.0,1.0,30.7882,50000,0.002,1029.2,1.0,69.3
41.0523,24.2951,58.4551,1.5128,76.0,1627847919.0,1.0,30.7471,50000,0.002,1029.2,1.0,69.3
41.9038,24.3199,68.6917,1.5736,81.5,1627847932.0,1.0,30.2028,50000,0.002,1029.2,1.0,69.3
45.8489,24.3823,67.9316,1.5196,85.6029,1627847945.0,1.0,30.1837,50000,0.002,1029.2,1.0,69.3
45.9121,24.3959,72.1158,1.5128,80.2,1627847958.0,1.0,30.1314,50000,0.002,1029.2,1.0,69.3
38.8198,24.4005,69.4221,1.5205,84.4,1627847971.0,1.0,30.1344,50000,0.002,1029.2,1.0,69.3
14.3281,24.4184,32.6362,1.5146,30.4,1627847984.0,1.0,29.9016,50000,0.002,1002.5,2.0,87.5
33.0237,23.9653,52.9309,1.4612,99.8,1627847997.0,1.0,32.0505,50000,0.002,1002.5,2.0,87.5
54.0133,23.9737,63.1793,1.5377,75.4,1627848010.0,1.0,31.9104,50000,0.002,1002.5,2.0,87.5
40.6205,24.039,62.4612,1.5072,78.4,1627848023.0,1.0,31.898,50000,0.002,1002.5,2.0,87.5
47.2288,24.0571,57.9897,1.5022,81.7037,1627848036.0,1.0,31.9058,50000,0.002,1002.5,2.0,87.5
40.5603,24.1015,57.5536,1.5079,79.4,1627848049.0,1.0,31.8915,50000,0.002,1002.5,2.0,87.5
40.237,23.9916,62.244,1.5382,74.0052,1627848062.0,1.0,31.9273,50000,0.002,1002.5,2.0,87.5
53.3478,23.6197,63.2555,1.5513,74.8,1627848075.0,1.0,31.9353,50000,0.002,1002.5,2.0,87.5
28.0479,23.7405,48.4261,1.4381,92.5985,1627848101.0,1.0,31.367,50000,0.002,769.2,3.0,374.0
39.2655,23.8002,52.016,1.5564,95.199,1627848114.0,1.0,31.1608,50000,0.002,769.2,3.0,374.0
32.3759,23.8155,46.1356,1.5748,98.1,1627848127.0,1.0,30.825,50000,0.002,769.2,3.0,374.0
43.9535,23.9769,47.6874,1.5689,98.4,1627848140.0,1.0,30.766,50000,0.002,769.2,3.0,374.0
34.1184,23.9949,47.9134,1.5628,98.1996,1627848153.0,1.0,30.839,50000,0.002,769.2,3.0,374.0
31.5325,23.9974,51.6076,1.5753,97.3995,1627848166.0,1.0,30.867,50000,0.002,769.2,3.0,374.0
31.2198,24.022,48.2969,1.4534,98.5003,1627848179.0,1.0,30.8164,50000,0.002,769.2,3.0,374.0
38.2303,24.0402,47.0032,1.5389,97.7,1627848192.0,1.0,30.938,50000,0.002,769.2,3.0,374.0
14.8126,24.1262,23.9836,1.4911,60.1,1627848205.0,1.0,30.8742,50000,0.002,733.3,4.0,469.6
34.0625,24.1376,50.3555,1.4911,94.2,1627848218.0,1.0,30.9054,50000,0.002,733.3,4.0,469.6
30.9025,24.1512,48.4218,1.5151,99.0,1627848231.0,1.0,30.8819,50000,0.002,733.3,4.0,469.6
32.504,24.1621,47.5146,1.5397,98.1,1627848244.0,1.0,30.9495,50000,0.002,733.3,4.0,469.6
31.2979,24.1611,46.6225,1.5759,98.7,1627848257.0,1.0,30.9909,50000,0.002,733.3,4.0,469.6
31.166,24.2491,47.0927,1.6002,99.0,1627848270.0,1.0,31.0476,50000,0.002,733.3,4.0,469.6
33.5362,24.2702,47.3822,1.5266,98.9,1627848283.0,1.0,30.9949,50000,0.002,733.3,4.0,469.6
28.5604,24.279,44.146,1.5203,99.2,1627848296.0,1.0,30.9721,50000,0.002,733.3,4.0,469.6
28.6042,24.3021,46.5721,1.4344,89.4,1627848322.0,1.0,30.8976,50000,0.002,672.7,5.0,600.5
35.8669,24.3439,46.6737,1.5271,99.3001,1627848335.0,1.0,31.016,50000,0.002,672.7,5.0,600.5
30.0332,24.3462,46.3429,1.5508,99.4,1627848348.0,1.0,31.014,50000,0.002,672.7,5.0,600.5
28.8275,24.3533,45.2247,1.5879,98.5,1627848361.0,1.0,31.1693,50000,0.002,672.7,5.0,600.5
27.5531,24.362,42.7692,1.5879,99.0,1627848374.0,1.0,31.0718,50000,0.002,672.7,5.0,600.5
28.6381,24.3704,45.0983,1.5452,98.7,1627848387.0,1.0,31.0408,50000,0.002,672.7,5.0,600.5
29.9721,24.4084,39.0566,1.6057,99.0,1627848400.0,1.0,31.1707,50000,0.002,672.7,5.0,600.5
29.5193,24.4348,46.2107,1.6569,99.7,1627848413.0,1.0,31.2455,50000,0.002,672.7,5.0,600.5
35.1655,25.0731,37.7901,1.3552,83.9032,1627851208.0,1.0,30.3283,50000,0.002,1031.9,1.0,59.8
41.4787,25.0813,54.5044,1.4862,74.0,1627851221.0,1.0,30.3904,50000,0.002,1031.9,1.0,59.8
46.2147,25.0976,58.8539,1.5203,75.1,1627851234.0,1.0,30.3827,50000,0.002,1031.9,1.0,59.8
42.1636,25.1053,73.2106,1.52,80.5039,1627851247.0,1.0,30.3674,50000,0.002,1031.9,1.0,59.8
40.15,25.2668,67.6145,1.5527,86.0,1627851260.0,1.0,30.0061,50000,0.002,1031.9,1.0,59.8
44.5335,25.4604,59.144,1.5261,81.1,1627851273.0,1.0,30.1478,50000,0.002,1031.9,1.0,59.8
42.1671,25.5994,63.6564,1.5078,74.6051,1627851286.0,1.0,30.3278,50000,0.002,1031.9,1.0,59.8
46.7491,25.7265,69.4458,1.5263,76.3,1627851299.0,1.0,30.3967,50000,0.002,1031.9,1.0,59.8
26.2485,25.7781,39.3586,1.5268,32.2271,1627851312.0,1.0,30.3062,50000,0.002,1007.8,2.0,90.4
30.4029,25.7094,47.513,1.4292,100.0,1627851325.0,1.0,31.549,50000,0.002,1007.8,2.0,90.4
40.6277,25.7892,62.6444,1.5083,81.6,1627851338.0,1.0,31.423,50000,0.002,1007.8,2.0,90.4
45.764,25.8063,73.7752,1.5511,83.2034,1627851351.0,1.0,31.4479,50000,0.002,1007.8,2.0,90.4
41.6532,25.839,65.2012,1.5298,79.3,1627851364.0,1.0,31.4213,50000,0.002,1007.8,2.0,90.4
45.9229,25.8557,67.0744,1.5263,76.4,1627851377.0,1.0,31.4081,50000,0.002,1007.8,2.0,90.4
56.779,25.3821,62.5462,1.5332,85.3029,1627851390.0,1.0,31.4378,50000,0.002,1007.8,2.0,90.4
41.5734,25.4073,60.7734,1.5143,74.5949,1627851403.0,1.0,31.3982,50000,0.002,1007.8,2.0,90.4
33.533,25.4229,47.7033,1.4159,94.0,1627851429.0,1.0,30.5853,50000,0.002,767.3,3.0,378.2
36.7968,25.4364,51.8103,1.545,95.8,1627851442.0,1.0,30.7365,50000,0.002,767.3,3.0,378.2
39.0601,25.5036,42.8049,1.5934,99.5,1627851455.0,1.0,30.6628,50000,0.002,767.3,3.0,378.2
37.2954,25.5194,44.5062,1.5759,98.1,1627851468.0,1.0,30.7828,50000,0.002,767.3,3.0,378.2
32.2562,25.5342,51.6779,1.5946,97.4,1627851481.0,1.0,30.8412,50000,0.002,767.3,3.0,378.2
33.8144,25.5465,48.0684,1.4924,98.3,1627851494.0,1.0,30.7602,50000,0.002,767.3,3.0,378.2
33.6833,25.5504,48.7704,1.5553,97.6,1627851507.0,1.0,30.8527,50000,0.002,767.3,3.0,378.2
42.9395,25.59,49.0348,1.5642,99.8,1627851520.0,1.0,30.8892,50000,0.002,767.3,3.0,378.2
16.3057,25.5982,21.005,1.5354,57.6,1627851533.0,1.0,30.8496,50000,0.002,718.2,4.0,482.8
34.6376,25.6061,53.9447,1.4992,90.7,1627851546.0,1.0,30.8792,50000,0.002,718.2,4.0,482.8
30.6314,25.6627,46.1344,1.5647,99.3,1627851559.0,1.0,30.967,50000,0.002,718.2,4.0,482.8
31.6668,25.6696,43.8606,1.5652,98.6,1627851572.0,1.0,30.9676,50000,0.002,718.2,4.0,482.8
35.8953,25.6902,46.8792,1.5829,99.8,1627851585.0,1.0,30.9682,50000,0.002,718.2,4.0,482.8
29.2066,25.7064,45.8708,1.5714,98.3,1627851598.0,1.0,30.9898,50000,0.002,718.2,4.0,482.8
32.3345,25.7121,52.7061,1.601,98.5,1627851611.0,1.0,31.0385,50000,0.002,718.2,4.0,482.8
32.4814,25.7208,49.5495,1.5773,99.0,1627851624.0,1.0,31.0152,50000,0.002,718.2,4.0,482.8
36.9079,25.752,45.8866,1.4437,96.3,1627851650.0,1.0,31.0728,50000,0.002,652.9,5.0,651.8
29.022,25.7584,43.3527,1.547,91.4,1627851663.0,1.0,31.0969,50000,0.002,652.9,5.0,651.8
28.9702,25.7643,40.2523,1.5409,97.9,1627851676.0,1.0,31.1431,50000,0.002,652.9,5.0,651.8
31.0918,25.7708,41.3693,1.5929,98.7,1627851689.0,1.0,31.1217,50000,0.002,652.9,5.0,651.8
29.114,25.7762,45.2678,1.5287,99.0,1627851702.0,1.0,31.0865,50000,0.002,652.9,5.0,651.8
32.7012,25.8012,40.0063,1.5766,99.9,1627851715.0,1.0,31.1389,50000,0.002,652.9,5.0,651.8
27.6896,25.8173,42.2428,1.5585,98.9,1627851728.0,1.0,31.1164,50000,0.002,652.9,5.0,651.8
29.943,25.822,43.6915,1.5712,99.1,1627851741.0,1.0,31.1123,50000,0.002,652.9,5.0,651.8
30.7957,25.8962,36.7803,1.5275,30.1,1627854536.0,1.0,30.7635,50000,0.002,1017.3,1.0,64.6
33.2868,25.765,55.6848,1.5061,71.8,1627854549.0,1.0,31.4646,50000,0.002,1017.3,1.0,64.6
42.391,25.7824,68.7119,1.5074,81.0,1627854562.0,1.0,31.4611,50000,0.002,1017.3,1.0,64.6
44.9643,25.6494,60.2479,1.5451,84.2,1627854575.0,1.0,31.4752,50000,0.002,1017.3,1.0,64.6
49.8863,25.7326,65.8993,1.5879,79.2959,1627854588.0,1.0,31.4429,50000,0.002,1017.3,1.0,64.6
40.2389,25.7383,58.935,1.545,78.9,1627854601.0,1.0,31.4468,50000,0.002,1017.3,1.0,64.6
40.4719,25.7801,61.1497,1.5879,78.3,1627854614.0,1.0,30.9254,50000,0.002,1017.3,1.0,64.6
44.0034,25.805,62.9525,1.563,77.9,1627854627.0,1.0,30.9199,50000,0.002,1017.3,1.0,64.6
24.0673,25.8363,37.2211,1.5454,18.8325,1627854640.0,1.0,30.8721,50000,0.002,1007.2,2.0,99.4
28.5747,25.5912,50.686,1.4726,99.7,1627854653.0,1.0,32.1969,50000,0.002,1007.2,2.0,99.4
38.9984,25.611,60.8559,1.5332,75.3,1627854666.0,1.0,32.1087,50000,0.002,1007.2,2.0,99.4
43.3285,25.6466,65.1441,1.5332,77.1,1627854679.0,1.0,32.125,50000,0.002,1007.2,2.0,99.4
43.6519,25.6822,64.3146,1.5332,72.8,1627854692.0,1.0,32.0947,50000,0.002,1007.2,2.0,99.4
50.8309,25.779,58.1177,1.5576,80.6,1627854705.0,1.0,32.1036,50000,0.002,1007.2,2.0,99.4
41.4631,25.2643,69.3153,1.5388,73.6,1627854718.0,1.0,32.0848,50000,0.002,1007.2,2.0,99.4
44.0368,25.2744,61.427,1.5268,81.4,1627854731.0,1.0,32.0699,50000,0.002,1007.2,2.0,99.4
40.0255,25.3184,54.6176,1.5332,53.6907,1627854744.0,1.0,31.1874,50000,0.002,1007.2,2.0,99.4
13.007,25.3223,26.7705,1.393,66.9,1627854757.0,1.0,31.0563,50000,0.002,770.1,3.0,384.3
40.8536,25.4185,49.9009,1.4909,98.8,1627854770.0,1.0,31.1209,50000,0.002,770.1,3.0,384.3
34.5715,25.4289,50.5915,1.5203,97.3,1627854783.0,1.0,30.9501,50000,0.002,770.1,3.0,384.3
33.3621,25.4426,47.5422,1.5444,97.2,1627854796.0,1.0,31.0814,50000,0.002,770.1,3.0,384.3
28.3994,25.4633,43.2871,1.5501,96.7,1627854809.0,1.0,31.1769,50000,0.002,770.1,3.0,384.3
38.7601,25.4786,54.1934,1.5813,98.4,1627854822.0,1.0,31.2154,50000,0.002,770.1,3.0,384.3
34.4904,25.5416,44.5357,1.581,98.3,1627854835.0,1.0,31.3526,50000,0.002,770.1,3.0,384.3
35.9362,25.5596,47.6276,1.6299,97.7,1627854848.0,1.0,31.2892,50000,0.002,770.1,3.0,384.3
15.0376,25.564,23.66,1.5888,33.0,1627854861.0,1.0,31.2073,50000,0.002,717.6,4.0,486.5
35.8657,25.6157,54.8453,1.5696,81.7,1627854874.0,1.0,31.3057,50000,0.002,717.6,4.0,486.5
31.8208,25.6259,48.183,1.5504,94.3,1627854887.0,1.0,31.2945,50000,0.002,717.6,4.0,486.5
40.1082,25.7307,40.2265,1.5933,99.9,1627854900.0,1.0,31.3781,50000,0.002,717.6,4.0,486.5
30.1763,25.7553,47.6301,1.6052,98.1,1627854913.0,1.0,31.3937,50000,0.002,717.6,4.0,486.5
32.0417,25.7841,43.1444,1.5449,98.5,1627854926.0,1.0,31.3705,50000,0.002,717.6,4.0,486.5
31.2695,25.8322,46.2511,1.5762,98.2997,1627854939.0,1.0,31.4382,50000,0.002,717.6,4.0,486.5
29.0375,25.8383,50.0246,1.5393,98.9,1627854952.0,1.0,31.3997,50000,0.002,717.6,4.0,486.5
36.4555,25.8938,58.9872,1.4968,89.2,1627854978.0,1.0,31.358,50000,0.002,672.9,5.0,597.5
34.3193,25.907,43.6649,1.5264,99.2,1627854991.0,1.0,31.4226,50000,0.002,672.9,5.0,597.5
